farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
4,180900
4,180900
0,0
2,3349
0,0
0,0
0,0
4,180900
0,0
2,3349
2,3349
5,178820
1,30000
2,3349
0,0
5,42999
1,30000
1,4999
0,0
0,0
5,42999
0,0
0,0
1,4999
3,27000
1,4999
2,3349
1,18000
5,42999
0,0
1,4999
0,0
5,42999
3,32000
5,42999
0,0
0,0
0,0
1,18000
0,0
3,27000
2,3349
3,27000
3,27000
2,13100
3,27000
3,27000
0,0
1,84500
1,14999
3,27000
1,84500
1,0
1,108500
0,0
0,0
0,0
1,1900
0,0
0,0
0,0
3,64000
1,0
6,189473
1,4999
0,0
1,14999
5,42999
1,108500
1,110153
1,0
1,40000
0,0
1,14999
0,0
1,14999
1,14999
0,0
3,27000
0,0
0,0
0,0
1,18000
0,0
0,0
1,0
0,0
2,3349
0,0
1,110153
1,0
2,750000
0,0
2,750000
1,17000
0,0
1,4999
0,0
0,0
1,18000
1,0
2,750000
0,0
1,4999
1,0
2,20000
3,64000
2,3349
0,0
0,0
0,0
0,0
2,3349
0,0
0,0
0,0
0,0
3,27000
6,142098
0,0
2,13400
1,14999
6,142098
1,14999
0,0
6,142098
0,0
3,27000
1,84500
3,32000
0,0
0,0
1,9600
0,0
0,0
2,13400
0,0
0,0
0,0
1,108500
0,0
2,13400
0,0
0,0
0,0
0,0
2,13400
0,0
0,0
2,750000
1,84500
0,0
1,84500
1,17000
0,0
0,0
3,64000
1,19900
2,750000
0,0
2,20000
0,0
0,0
1,97000
1,12000
0,0
3,27000
8,211000
3,27000
0,0
0,0
1,40000
2,45000
3,27000
1,108500
6,194874
0,0
8,329538
1,16000
0,0
2,17999
0,0
0,0
0,0
1,110153
0,0
0,0
2,13400
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,64000
