farm_density,cumulated_max_capacity
5,117500
4,180900
0,0
0,0
4,180900
4,180900
4,180900
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,85000
0,0
4,85000
1,14999
0,0
0,0
0,0
5,117500
0,0
4,85000
5,42999
4,85000
4,36999
4,85000
1,1900
2,2000
4,85000
5,42999
1,97000
1,1900
2,2000
0,0
1,1900
0,0
2,5500
0,0
0,0
4,180900
1,48500
2,5500
0,0
0,0
2,13100
5,178820
1,19500
5,117500
0,0
0,0
1,4999
3,32000
0,0
5,178820
1,17000
0,0
4,85000
0,0
0,0
0,0
4,85000
1,9900
0,0
5,42999
0,0
0,0
1,48500
4,85000
0,0
5,178820
4,180900
0,0
2,21270
0,0
3,32000
0,0
1,9900
1,19500
0,0
9,179370
2,13100
0,0
1,17000
5,178820
1,97000
6,45390
1,9900
0,0
2,2000
2,20000
1,17000
0,0
5,178820
1,9900
5,59000
6,189473
5,178820
2,13100
1,1900
0,0
1,48500
1,4999
0,0
2,13100
1,1900
1,4999
1,19500
0,0
1,1900
0,0
2,13100
5,117500
0,0
0,0
1,135168
5,117500
1,9900
0,0
1,9900
0,0
1,1900
0,0
0,0
0,0
3,18300
9,3133190
1,9900
0,0
0,0
5,117500
5,42999
4,85500
2,13100
2,13100
0,0
2,13100
3,105700
0,0
0,0
2,13100
0,0
0,0
0,0
0,0
0,0
5,42999
5,42999
1,84500
5,42999
1,4999
5,42999
2,13100
0,0
2,13100
2,13100
0,0
1,2500
5,178820
5,117500
0,0
6,104000
1,92000
5,160599
2,67939
1,40000
7,545000
0,0
1,4999
5,178820
1,4999
2,1290
5,67000
4,85000
0,0
0,0
5,59000
5,117500
0,0
0,0
0,0
0,0
2,13100
5,160599
1,30000
3,62900
0,0
0,0
5,42999
0,0
0,0
5,142500
