farm_density,cumulated_max_capacity
0,0
0,0
1,150000
1,150000
0,0
5,20050
0,0
1,1500
0,0
0,0
0,0
0,0
4,180900
0,0
5,20050
5,20050
1,4999
0,0
5,20050
5,20050
1,1500
0,0
1,29500
0,0
1,29500
5,20050
1,1500
1,1500
1,1500
0,0
0,0
0,0
0,0
0,0
0,0
1,1500
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1500
0,0
0,0
0,0
0,0
0,0
5,20050
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,200
4,180900
0,0
0,0
0,0
0,0
5,20050
6,89490
0,0
8,410200
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
1,500
0,0
1,15000
0,0
0,0
1,500
0,0
0,0
0,0
0,0
1,1500
1,70
0,0
0,0
0,0
1,200
0,0
5,20050
0,0
1,0
0,0
1,6500
0,0
0,0
0,0
1,500
0,0
0,0
0,0
0,0
6,89490
1,9000
1,0
0,0
0,0
2,60000
0,0
0,0
1,39900
0,0
1,500
0,0
0,0
0,0
1,500
0,0
0,0
0,0
3,62900
1,500
0,0
0,0
1,0
0,0
2,60000
1,60
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8,410200
0,0
0,0
0,0
0,0
0,0
0,0
2,60000
0,0
3,54
1,1500
2,45000
1,40000
0,0
0,0
0,0
0,0
0,0
0,0
8,410200
1,70
0,0
1,1500
5,99950
0,0
1,70
2,21270
0,0
0,0
0,0
5,99950
0,0
0,0
2,60000
0,0
0,0
0,0
0,0
0,0
0,0
5,67000
0,0
0,0
0,0
0,0
