farm_density,cumulated_max_capacity
4,180900
4,180900
5,59000
5,59000
5,59000
5,59000
5,67000
5,42999
5,59000
5,67000
0,0
3,18300
9,179370
0,0
9,179370
0,0
0,0
5,59000
2,44600
9,179370
2,44600
0,0
1,19500
0,0
5,59000
4,114980
0,0
5,117500
5,67000
5,178820
0,0
0,0
0,0
5,126300
0,0
3,18300
0,0
0,0
3,18300
0,0
5,140500
0,0
0,0
0,0
3,18300
0,0
5,140500
5,140500
5,117500
0,0
9,179370
0,0
5,117500
0,0
3,84900
0,0
1,17000
1,17000
6,3620600
2,67939
4,85500
0,0
5,178820
5,117500
1,17000
0,0
1,19900
1,17000
3,40999
0,0
5,126300
0,0
3,18300
1,23000
1,17000
1,17000
0,0
1,17000
2,67939
0,0
0,0
1,4999
9,179370
0,0
2,9000
3,18300
2,67939
5,178820
0,0
0,0
6,3620600
1,19900
2,67939
4,180900
0,0
8,211000
0,0
0,0
3,40999
2,44600
0,0
3,40999
0,0
2,67939
3,40999
3,18300
4,115000
3,40999
4,180900
2,50
0,0
5,142500
0,0
0,0
5,117500
0,0
4,180900
0,0
0,0
0,0
5,85500
0,0
0,0
0,0
3,18300
1,4999
0,0
0,0
2,67939
1,17000
1,17000
0,0
2,67939
5,178820
2,29000
0,0
2,67939
0,0
3,18300
5,178820
0,0
0,0
0,0
5,178820
1,0
0,0
2,36500
1,12000
2,29000
0,0
4,180900
2,52000
0,0
3,59500
0,0
5,178820
3,214000
1,4999
5,140500
3,40999
0,0
0,0
0,0
0,0
0,0
0,0
2,24410
0,0
0,0
2,52000
4,180900
0,0
5,142500
0,0
0,0
0,0
5,42999
0,0
8,141500
3,86200
9,179370
0,0
1,9500
5,142500
4,180900
4,180900
0,0
0,0
0,0
0,0
5,161200
2,29000
1,1900
0,0
0,0
0,0
0,0
0,0
0,0
0,0
