farm_density,cumulated_max_capacity
2,55450
5,59000
4,167499
12,207500
4,167499
0,0
12,207500
1,0
1,0
5,117500
0,0
0,0
4,167499
5,117500
2,17000
6,45390
0,0
1,0
2,17000
5,117500
0,0
5,117500
0,0
4,106000
2,17000
0,0
0,0
6,38500
0,0
0,0
0,0
1,22200
4,167499
1,0
5,117500
6,194874
2,17000
0,0
2,62
3,64000
0,0
0,0
0,0
0,0
1,42500
1,0
3,64000
0,0
0,0
4,106000
0,0
0,0
0,0
2,87500
6,126500
2,700
0,0
5,59000
0,0
4,59499
5,59000
6,126500
0,0
8,329538
2,55450
2,87500
0,0
6,126500
1,19500
0,0
0,0
0,0
6,126500
0,0
0,0
0,0
0,0
1,0
6,126500
6,126500
0,0
0,0
1,500
0,0
0,0
1,42500
3,64000
2,17000
0,0
0,0
1,19500
0,0
0,0
2,5500
3,64000
4,59499
2,5500
4,36999
1,42500
0,0
2,55450
6,38500
2,62
1,42500
0,0
0,0
0,0
2,45000
1,15000
1,42500
0,0
0,0
0,0
0,0
8,329538
2,17000
0,0
1,42500
0,0
0,0
2,50
8,329538
0,0
0,0
0,0
0,0
1,19500
0,0
0,0
6,126500
6,126500
0,0
0,0
1,0
6,38500
4,43657
0,0
1,19500
0,0
1,9900
1,178000
1,0
0,0
0,0
0,0
0,0
0,0
1,42500
0,0
2,1290
1,0
0,0
0,0
0,0
2,5500
1,19500
0,0
3,64000
1,19500
1,22200
0,0
5,42999
1,0
0,0
1,0
0,0
8,410200
0,0
1,9000
0,0
0,0
6,38500
0,0
6,239240
0,0
0,0
0,0
5,42999
0,0
8,211000
0,0
0,0
0,0
1,0
0,0
0,0
6,38500
0,0
0,0
0,0
0,0
0,0
1,0
1,15000
1,0
0,0
1,19500
0,0
1,37000
0,0
