farm_density,cumulated_max_capacity
4,180900
4,180900
5,140500
1,18500
0,0
0,0
5,140500
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,19900
0,0
1,19900
0,0
3,144490
0,0
1,19900
0,0
1,135168
0,0
1,19900
4,180900
3,144490
1,19900
0,0
1,19900
1,19900
5,140500
5,140500
0,0
3,62900
2,39950
1,18500
5,59000
5,140500
5,140500
0,0
0,0
0,0
8,410200
1,3500
0,0
1,19900
1,19900
5,140500
0,0
0,0
0,0
1,135168
1,19900
0,0
0,0
0,0
1,19900
0,0
13,328744
1,4000
2,5500
0,0
0,0
0,0
1,135168
0,0
0,0
0,0
0,0
1,40000
0,0
0,0
0,0
1,48500
5,178820
0,0
1,19500
0,0
1,19900
0,0
0,0
0,0
0,0
1,19900
11,4566800
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,178820
0,0
0,0
4,144550
0,0
1,48500
8,410200
0,0
0,0
0,0
0,0
0,0
0,0
1,48500
4,144550
0,0
1,18500
0,0
2,5500
0,0
2,60000
6,194874
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,60000
0,0
1,40000
0,0
1,108500
1,17000
0,0
0,0
0,0
1,19900
0,0
0,0
1,19900
1,40000
1,40000
1,48500
0,0
0,0
1,178000
0,0
1,135168
1,42500
0,0
4,144550
0,0
0,0
5,161200
0,0
5,178820
1,40000
0,0
5,140500
0,0
0,0
11,78600
1,40000
0,0
0,0
1,135168
0,0
0,0
0,0
0,0
0,0
0,0
8,410200
0,0
0,0
0,0
0,0
0,0
4,36999
3,67000
3,67000
1,19900
2,39950
1,17000
0,0
5,140500
0,0
0,0
2,60000
0,0
0,0
0,0
0,0
0,0
1,97000
1,0
1,97000
0,0
0,0
0,0
4,180900
1,12000
