farm_density,cumulated_max_capacity
5,178820
5,178820
3,771000
5,71500
5,71500
5,71500
0,0
8,822370
3,771000
0,0
3,771000
0,0
3,771000
3,771000
1,0
0,0
0,0
0,0
0,0
0,0
8,822370
0,0
5,71500
8,37248
0,0
3,771000
0,0
5,71500
0,0
0,0
1,178000
0,0
5,71500
5,140500
8,141500
0,0
0,0
0,0
4,85500
4,85500
0,0
4,85500
3,52500
0,0
0,0
0,0
8,37248
8,37248
1,178000
4,14010
0,0
8,37248
0,0
0,0
0,0
0,0
0,0
0,0
1,0
1,0
2,3349
5,85500
1,18000
3,52500
3,771000
8,37248
1,20000
0,0
5,85500
5,85500
0,0
5,140500
4,167499
4,85500
3,52500
0,0
0,0
1,0
0,0
0,0
1,178000
0,0
0,0
2,13502
2,13502
0,0
0,0
1,0
0,0
0,0
1,0
5,67000
1,20000
19,354444
1,0
1,18000
0,0
0,0
0,0
2,239
1,0
0,0
0,0
0,0
0,0
4,167499
0,0
0,0
0,0
8,37248
0,0
4,144550
2,13502
0,0
5,71500
1,20000
0,0
2,13502
0,0
0,0
0,0
0,0
1,18000
0,0
0,0
5,71500
5,118125
0,0
1,40000
5,117500
4,144550
1,178000
0,0
0,0
1,178000
0,0
0,0
4,144550
0,0
8,141500
1,0
1,0
0,0
5,85500
0,0
2,17999
0,0
3,771000
0,0
0,0
1,4999
0,0
0,0
0,0
8,37248
0,0
0,0
1,18000
1,9000
8,37248
8,822370
2,13502
0,0
1,178000
7,343999
0,0
0,0
2,45000
0,0
1,0
0,0
0,0
0,0
1,9000
0,0
0,0
1,178000
0,0
5,140500
0,0
0,0
0,0
0,0
0,0
4,85500
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,140500
0,0
1,12000
0,0
0,0
0,0
2,39999
