farm_density,cumulated_max_capacity
4,180900
5,117500
4,180900
5,117500
5,57848
5,117500
5,117500
5,59000
2,13400
2,55450
11,4566800
6,104000
6,104000
6,104000
6,104000
6,45390
6,194874
6,104000
8,211000
6,45390
6,104000
6,194874
2,113290
6,194874
6,194874
6,194874
6,194874
6,194874
1,20000
6,194874
2,750000
11,4566800
2,68000
0,0
0,0
2,68000
11,4566800
11,4566800
2,13400
11,4566800
9,165800
11,4566800
0,0
1,108500
0,0
11,4566800
11,4566800
11,4566800
3,27000
9,165800
3,32000
11,4566800
9,165800
6,38500
2,13400
2,13400
4,36999
5,57848
2,13400
2,13400
12,207500
6,38500
6,38500
0,0
2,13400
2,13400
2,13400
4,57691
2,22280
5,117500
2,22280
2,22280
4,59499
6,58100
6,58100
1,9500
4,114980
3,15400
4,114980
0,0
1,4999
0,0
0,0
2,22280
1,4999
0,0
7,545000
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
9,158500
7,545000
8,410200
0,0
1,4999
0,0
10,90600
5,117500
1,135168
5,117500
NA,NA
NA,NA
4,97000
3,13100
1,15000
4,96504
2,29000
4,97000
0,0
5,117500
5,117500
9,179370
5,117500
1,135168
5,85500
1,135168
1,135168
0,0
1,135168
5,57848
5,253200
5,59000
5,57848
19,354444
5,57848
0,0
19,354444
0,0
5,118125
4,36999
6,126500
19,354444
19,354444
19,354444
1,42500
3,59500
19,354444
19,354444
4,97000
5,142500
5,47000
0,0
5,47000
5,118125
5,118125
5,118125
5,118125
5,119466
19,354444
2,17999
0,0
6,3620600
6,3620600
5,59000
12,207500
8,329538
1,4999
5,253200
6,189473
6,189473
6,189473
3,145124
1,22730
3,145124
6,239240
3,145124
0,0
6,189473
9,158500
7,104000
11,444721
6,189473
4,106000
6,189473
6,189473
11,444721
10,90600
2,20000
1,22200
11,444721
5,253200
11,444721
11,444721
6,104000
11,444721
13,328744
6,104000
11,444721
6,189473
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
