farm_density,cumulated_max_capacity
5,117500
5,59000
5,117500
4,180900
5,117500
5,117500
5,117500
5,117500
0,0
3,144490
3,144490
5,59000
0,0
0,0
1,12000
0,0
5,117500
7,104000
5,117500
7,104000
7,104000
7,104000
0,0
1,18500
5,117500
7,104000
0,0
1,18500
1,18500
7,104000
1,22500
0,0
5,117500
5,117500
1,22500
2,45000
5,117500
7,104000
1,18500
1,3500
0,0
0,0
7,104000
0,0
1,0
0,0
2,55450
0,0
0,0
13,328744
5,142500
2,148003
1,18500
1,19900
1,18500
7,104000
1,19900
4,180900
1,18500
0,0
1,4999
11,4566800
1,39900
0,0
5,142500
4,180900
1,9000
2,45000
0,0
11,4566800
11,4566800
1,19900
11,4566800
11,4566800
1,4999
2,45000
2,45000
1,19900
11,4566800
0,0
1,4999
1,19900
7,104000
0,0
7,104000
0,0
5,142500
1,4999
1,15000
0,0
6,104000
0,0
5,195000
2,60000
9,165800
9,179370
1,84500
5,142500
1,9000
0,0
11,4566800
1,19900
0,0
0,0
7,104000
1,4999
9,179370
0,0
0,0
0,0
9,165800
1,17100
2,60000
2,13400
0,0
1,22500
5,118125
0,0
6,194874
6,45390
1,9000
0,0
1,19900
0,0
0,0
0,0
6,189473
0,0
0,0
1,19900
11,4566800
0,0
0,0
5,57848
1,19900
0,0
11,444721
1,4999
5,57848
1,17100
1,4999
0,0
0,0
1,18500
3,18300
1,4999
2,60000
0,0
2,13400
0,0
0,0
0,0
5,142500
5,142500
0,0
3,62900
5,57848
0,0
0,0
4,85000
0,0
1,4999
0,0
1,4999
0,0
0,0
0,0
1,18500
0,0
1,12000
0,0
1,9000
0,0
0,0
11,4566800
0,0
1,15000
5,142500
5,142500
7,104000
0,0
0,0
0,0
5,253200
4,85000
5,57848
0,0
0,0
0,0
1,17000
1,17100
0,0
0,0
1,9000
1,17000
7,343999
1,40000
0,0
0,0
3,105700
