farm_density,cumulated_max_capacity
4,180900
5,59000
5,117500
4,180900
12,207500
12,207500
12,207500
4,59499
4,59499
0,0
4,59499
1,30000
4,59499
0,0
6,58100
3,13100
6,58100
6,58100
3,15400
5,126300
0,0
4,114980
4,59499
6,3620600
8,329538
1,4999
6,3620600
19,354444
19,354444
19,354444
5,118125
6,126500
4,36999
6,126500
3,59500
19,354444
19,354444
3,59500
19,354444
4,97000
19,354444
5,119466
5,119466
5,118125
19,354444
5,118125
5,118125
5,118125
0,0
5,142500
5,47000
0,0
2,17999
6,3620600
6,3620600
6,3620600
2,22280
0,0
2,22280
2,22280
1,4999
0,0
1,4999
0,0
9,158500
7,545000
9,158500
9,158500
8,410200
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
12,207500
2,13400
2,68000
2,13400
2,68000
0,0
9,165800
2,13400
6,104000
2,750000
6,38500
2,13400
0,0
2,13400
2,13400
2,13400
0,0
6,38500
4,167499
6,104000
5,57848
6,104000
8,211000
6,104000
8,329538
6,104000
6,104000
6,194874
6,194874
8,329538
6,194874
6,194874
6,194874
1,20000
2,113290
6,194874
6,45390
6,104000
9,165800
9,165800
9,165800
2,13400
10,90600
9,165800
2,13400
2,13400
4,36999
9,165800
1,108500
11,4566800
11,4566800
11,4566800
6,38500
9,165800
11,4566800
11,4566800
3,27000
11,4566800
11,4566800
3,32000
12,207500
12,207500
12,207500
4,57691
0,0
5,85500
11,444721
0,0
0,0
9,179370
2,113900
5,117500
5,117500
5,117500
1,19500
2,113900
4,96504
2,29000
4,97000
0,0
11,444721
11,444721
13,328744
11,444721
6,104000
13,328744
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,189473
3,145124
6,239240
3,145124
3,145124
0,0
6,189473
1,22730
6,189473
6,189473
5,253200
6,189473
2,20000
6,189473
6,189473
6,189473
11,444721
6,189473
4,106000
6,189473
2,20000
1,22200
5,85500
1,135168
1,135168
0,0
1,135168
1,135168
