farm_density,cumulated_max_capacity
4,180900
4,180900
1,4999
2,13400
12,207500
2,13400
5,253200
0,0
2,750000
0,0
0,0
2,13400
3,15400
0,0
8,410200
0,0
8,410200
8,410200
8,410200
7,545000
8,410200
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
9,158500
1,19500
2,22280
1,4999
0,0
2,22280
0,0
1,4999
0,0
5,117500
5,117500
5,117500
4,97000
9,179370
4,97000
4,96504
0,0
4,97000
4,59499
3,15400
3,13100
3,15400
6,58100
6,58100
3,15400
0,0
0,0
4,114980
2,750000
4,57691
2,750000
2,750000
3,144490
13,328744
12,207500
6,104000
6,38500
6,104000
6,104000
6,45390
8,211000
6,45390
6,194874
6,194874
6,194874
2,113290
6,194874
6,194874
1,20000
6,194874
6,194874
6,194874
6,104000
6,194874
6,104000
6,45390
6,38500
0,0
1,22500
2,13400
2,13400
2,13400
4,36999
0,0
0,0
1,108500
9,165800
6,38500
9,165800
9,165800
0,0
11,4566800
11,4566800
3,32000
3,27000
11,4566800
9,165800
2,13400
2,68000
2,750000
2,13400
0,0
0,0
2,68000
6,189473
5,253200
5,253200
1,22730
6,189473
5,253200
6,189473
5,59600
6,189473
6,189473
6,239240
3,145124
0,0
3,145124
11,444721
6,189473
11,444721
6,104000
13,328744
6,104000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,189473
2,20000
6,189473
1,22200
2,20000
4,106000
11,444721
12,207500
12,207500
8,329538
1,3500
10,90600
1,4999
6,126500
12,207500
4,36999
6,126500
12,207500
0,0
5,118125
19,354444
5,118125
3,59500
5,118125
2,64000
5,142500
5,119466
0,0
5,47000
5,118125
5,118125
19,354444
5,119466
5,118125
5,118125
19,354444
3,59500
19,354444
4,97000
2,17999
12,207500
2,17999
6,3620600
6,3620600
6,3620600
2,29000
6,3620600
5,57848
12,207500
4,180900
1,135168
5,85500
1,135168
1,135168
1,135168
0,0
1,135168
