farm_density,cumulated_max_capacity
4,180900
4,167499
4,180900
12,207500
12,207500
1,12000
2,68000
12,207500
12,207500
6,45390
0,0
12,207500
9,165800
2,13400
6,38500
9,165800
9,165800
9,165800
1,108500
9,165800
1,108500
9,165800
9,165800
0,0
9,165800
0,0
6,38500
3,27000
9,165800
11,4566800
11,4566800
3,32000
9,165800
6,45390
2,13400
2,13400
2,113290
4,36999
9,165800
10,90600
2,13400
2,13400
0,0
2,13400
4,57691
12,207500
6,104000
6,194874
6,194874
8,211000
6,45390
6,194874
6,194874
6,194874
6,194874
6,194874
6,194874
1,20000
6,194874
6,104000
6,104000
6,45390
2,68000
0,0
12,207500
12,207500
11,78600
12,207500
4,59499
1,19900
11,444721
1,19900
0,0
1,19900
1,19900
8,410200
9,158500
7,545000
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
9,158500
0,0
2,22280
1,4999
2,22280
1,4999
0,0
1,4999
5,253200
1,4999
0,0
11,444721
6,189473
11,444721
11,444721
11,444721
11,444721
11,444721
6,45390
6,104000
13,328744
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,189473
6,189473
11,444721
6,189473
2,20000
11,444721
2,20000
1,22200
6,189473
11,444721
11,444721
4,106000
6,239240
6,189473
6,239240
1,40000
3,145124
0,0
1,22730
6,189473
4,59499
6,58100
6,58100
6,58100
3,15400
4,114980
0,0
4,114980
12,207500
12,207500
12,207500
12,207500
2,17999
5,118125
4,36999
2,17999
5,57848
2,17999
6,3620600
5,57848
6,3620600
6,3620600
4,36999
6,126500
5,118125
5,118125
19,354444
5,118125
5,118125
19,354444
19,354444
5,118125
5,119466
5,118125
5,118125
19,354444
0,0
5,142500
5,47000
0,0
19,354444
3,59500
4,97000
19,354444
8,329538
1,4999
5,117500
1,135168
1,135168
5,85500
1,135168
1,135168
1,135168
0,0
5,117500
5,117500
5,117500
5,59000
2,113900
5,117500
1,15000
2,113900
2,29000
4,96504
4,97000
0,0
3,13100
9,179370
