farm_density,cumulated_max_capacity
4,180900
5,178820
5,59000
0,0
4,57691
2,750000
0,0
2,68000
2,13400
0,0
2,13400
0,0
0,0
13,328744
0,0
12,207500
11,4566800
6,104000
0,0
9,165800
9,165800
2,13400
9,165800
4,36999
2,13400
2,13400
0,0
0,0
0,0
1,108500
11,4566800
0,0
1,19900
6,38500
9,165800
3,27000
11,4566800
11,4566800
11,4566800
3,32000
6,38500
0,0
6,194874
6,104000
6,104000
6,45390
8,211000
6,194874
6,194874
6,194874
6,194874
6,194874
6,194874
6,194874
6,194874
1,20000
2,113290
6,194874
6,194874
6,104000
0,0
2,68000
5,59000
5,59000
7,104000
5,59000
7,104000
11,444721
5,253200
5,253200
5,253200
5,253200
6,189473
1,22730
5,253200
4,106000
11,444721
6,189473
6,189473
6,189473
2,20000
11,444721
1,22200
2,20000
11,444721
11,444721
5,253200
0,0
6,239240
3,145124
3,145124
0,0
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
13,328744
6,104000
12,207500
4,180900
2,17999
0,0
8,329538
1,4999
12,207500
2,17999
12,207500
5,47000
3,59500
5,47000
5,47000
5,142500
5,47000
0,0
3,59500
3,59500
3,59500
4,97000
19,354444
19,354444
19,354444
5,119466
5,118125
5,118125
19,354444
5,118125
12,207500
0,0
4,36999
6,126500
2,17999
0,0
5,57848
2,17999
6,3620600
6,3620600
5,59000
5,59000
1,135168
0,0
1,135168
1,135168
5,85500
1,135168
1,135168
0,0
0,0
2,22280
6,58100
0,0
6,58100
6,58100
3,15400
5,126300
0,0
4,114980
4,59499
0,0
3,13100
0,0
5,118125
10,90600
2,22280
2,22280
0,0
0,0
9,158500
7,545000
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
7,545000
8,410200
2,22280
1,4999
0,0
1,4999
5,59000
4,97000
5,117500
12,207500
9,179370
5,117500
4,97000
2,113900
0,0
4,97000
2,29000
4,96504
