farm_density,cumulated_max_capacity
5,140500
12,207500
5,59000
5,59000
5,59000
4,167499
4,167499
12,207500
5,59000
6,3620600
0,0
5,59000
12,207500
0,0
12,207500
5,195000
5,195000
4,167499
0,0
0,0
12,207500
5,59000
12,207500
0,0
0,0
0,0
1,48500
4,167499
1,108500
0,0
4,167499
6,3620600
0,0
2,55450
4,36999
1,48500
2,55450
5,59000
0,0
4,180900
5,59000
2,55450
0,0
0,0
0,0
2,55450
1,19900
1,19900
12,207500
0,0
0,0
4,36999
4,36999
0,0
0,0
0,0
0,0
1,38800
4,167499
1,38800
12,207500
1,38800
5,195000
12,207500
2,55450
2,31000
12,207500
3,105700
0,0
0,0
0,0
0,0
3,105700
0,0
0,0
1,18000
12,207500
5,195000
5,195000
5,71500
1,48500
0,0
4,36999
0,0
0,0
0,0
0,0
1,19900
1,200
6,189473
1,18500
12,207500
0,0
5,71500
0,0
1,0
0,0
3,771000
0,0
0,0
1,48500
1,17100
0,0
4,167499
1,0
2,1290
0,0
2,55450
3,105700
2,55450
1,19900
1,2800
0,0
5,195000
2,17000
4,43657
2,17000
5,71500
6,104000
1,0
1,19900
4,43657
0,0
12,207500
5,195000
2,50
0,0
12,207500
12,207500
2,700
6,189473
1,38800
1,0
3,105700
0,0
0,0
0,0
0,0
3,105700
0,0
0,0
0,0
12,207500
5,195000
2,55450
0,0
5,195000
0,0
5,195000
0,0
1,22500
2,50
0,0
0,0
2,17000
2,17000
0,0
0,0
0,0
0,0
0,0
0,0
2,55450
0,0
5,195000
5,59000
0,0
2,31000
4,167499
11,78600
12,207500
2,50
0,0
1,38800
0,0
1,18500
8,410200
12,207500
5,117500
0,0
2,31000
8,69999
0,0
6,104000
0,0
12,207500
4,167499
0,0
0,0
1,84500
0,0
2,68000
1,84500
0,0
1,84500
0,0
2,55450
1,30000
0,0
0,0
