farm_density,cumulated_max_capacity
5,117500
4,180900
4,180900
4,180900
0,0
4,180900
4,180900
4,180900
4,180900
1,4999
0,0
0,0
0,0
4,180900
1,4999
4,180900
0,0
0,0
0,0
3,18300
3,18300
0,0
0,0
0,0
3,771000
3,18300
1,30000
0,0
1,22200
9,179370
3,18300
8,37248
0,0
0,0
1,42500
1,135168
1,135168
2,5500
1,4999
3,15400
1,42500
9,179370
1,4999
0,0
0,0
0,0
1,19900
5,178820
5,85500
0,0
1,42500
1,135168
5,85500
0,0
2,44600
4,180900
3,18300
0,0
0,0
2,13400
0,0
0,0
3,18300
5,85500
2,13400
1,0
5,178820
13,328744
5,85500
1,19900
4,180900
0,0
0,0
0,0
2,13400
0,0
1,19900
3,200
3,18300
0,0
2,750000
3,18300
0,0
2,13400
1,135168
9,179370
0,0
0,0
11,78600
2,17999
2,9600
0,0
1,19900
0,0
0,0
1,0
7,343999
2,17999
1,3500
0,0
0,0
0,0
5,85500
9,179370
1,42500
0,0
9,179370
4,85000
0,0
2,17999
5,85500
0,0
1,19900
0,0
0,0
1,4999
11,78600
2,13400
5,178820
0,0
0,0
4,85000
2,13400
3,67000
5,85500
1,22200
1,19900
3,18300
1,19900
3,18300
4,85000
1,135168
5,85500
0,0
9,165800
1,19900
2,13400
1,135168
5,85500
2,29000
0,0
1,22200
0,0
1,18500
5,57848
1,22200
0,0
1,22200
0,0
3,62900
1,135168
1,135168
2,17999
5,57848
2,17999
1,135168
0,0
1,135168
0,0
0,0
0,0
3,67000
3,771000
2,20000
0,0
2,20000
0,0
2,64000
5,85500
0,0
5,85500
2,29000
1,42500
13,328744
6,45390
0,0
0,0
0,0
3,771000
4,85500
0,0
1,0
9,179370
3,144490
5,59000
5,85500
5,85500
0,0
0,0
0,0
1,22200
1,8500
6,194874
2,750000
6,45390
0,0
3,67000
4,144550
2,39000
3,144490
