farm_density,cumulated_max_capacity
4,180900
4,180900
5,178820
5,119466
5,42999
5,119466
5,119466
5,42999
0,0
5,42999
0,0
0,0
5,119466
5,119466
5,119466
0,0
5,42999
5,119466
0,0
5,119466
0,0
0,0
5,119466
5,42999
5,67000
5,119466
0,0
0,0
0,0
5,119466
0,0
0,0
0,0
0,0
0,0
5,119466
0,0
5,42999
0,0
0,0
6,58100
0,0
0,0
6,3620600
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,17000
0,0
0,0
4,57500
5,119466
1,0
0,0
3,214000
0,0
0,0
0,0
4,144550
4,97000
1,23000
0,0
0,0
0,0
0,0
5,42999
0,0
0,0
6,3620600
0,0
0,0
0,0
5,119466
0,0
0,0
1,19500
0,0
4,144550
1,19500
2,33500
3,27000
0,0
0,0
0,0
1,80000
1,19500
3,59500
0,0
0,0
0,0
2,33500
1,23000
0,0
0,0
1,4999
0,0
8,69999
0,0
1,19500
0,0
0,0
1,80000
1,19500
0,0
4,97000
4,144550
0,0
0,0
0,0
0,0
0,0
0,0
1,42500
1,19500
1,23000
1,19900
2,33500
2,33500
2,41963
2,45000
0,0
0,0
0,0
0,0
1,23000
0,0
0,0
0,0
0,0
7,343999
0,0
1,9900
0,0
2,33500
2,33500
0,0
0,0
1,4999
0,0
6,142098
0,0
1,4999
1,19500
4,144550
0,0
7,343999
0,0
1,19900
0,0
0,0
2,45000
0,0
0,0
2,45000
0,0
0,0
0,0
0,0
1,19500
0,0
4,97000
4,85000
7,343999
0,0
0,0
1,4999
0,0
0,0
4,97000
0,0
0,0
1,0
0,0
0,0
1,4999
1,4999
0,0
0,0
6,3620600
0,0
5,67000
0,0
0,0
4,97000
0,0
1,19900
7,343999
1,19900
0,0
0,0
1,0
0,0
0,0
2,2450
13,328744
9,3133190
