farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
4,180900
4,180900
4,167499
5,117500
4,167499
5,59000
2,13400
2,13400
0,0
2,13400
9,179370
0,0
2,13400
0,0
2,113900
2,113900
9,158500
4,96504
4,97000
12,207500
5,59000
5,117500
5,117500
5,57848
12,207500
2,29000
1,135168
1,135168
5,85500
1,135168
1,135168
0,0
1,135168
6,58100
3,13100
3,13100
3,13100
2,29000
4,59499
6,58100
6,58100
3,15400
0,0
4,114980
0,0
6,194874
8,329538
2,55450
0,0
11,444721
1,17000
1,4999
0,0
0,0
2,22280
2,22280
0,0
1,30000
8,410200
7,545000
1,19500
9,158500
1,19500
9,158500
1,19500
9,158500
9,158500
0,0
1,4999
11,444721
11,444721
6,189473
1,17000
11,444721
2,20000
1,22200
2,20000
4,106000
11,444721
11,444721
6,189473
6,189473
5,253200
6,189473
6,189473
6,189473
3,145124
3,145124
6,239240
3,145124
0,0
1,22730
6,189473
11,444721
11,444721
11,444721
11,444721
13,328744
11,444721
13,328744
6,104000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
0,0
2,55450
8,329538
1,4999
1,4999
10,90600
0,0
6,126500
19,354444
0,0
6,3620600
2,17999
6,3620600
6,3620600
5,118125
5,118125
5,118125
19,354444
19,354444
19,354444
4,97000
3,59500
5,119466
19,354444
5,142500
5,119466
5,47000
0,0
5,118125
5,118125
5,118125
5,119466
19,354444
5,118125
6,126500
4,36999
2,55450
2,55450
2,750000
13,328744
0,0
2,750000
0,0
12,207500
2,68000
0,0
6,45390
1,19900
6,45390
6,45390
8,211000
6,194874
6,194874
6,194874
6,194874
6,194874
6,104000
6,194874
9,165800
6,194874
6,194874
6,194874
6,194874
1,20000
6,45390
2,113290
1,19900
1,19900
9,165800
0,0
2,13400
2,13400
6,38500
0,0
1,108500
1,19900
0,0
9,165800
4,36999
0,0
0,0
0,0
0,0
11,4566800
3,32000
11,4566800
3,27000
6,38500
6,104000
4,57691
