farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
1,18500
1,18500
2,13400
5,57848
0,0
0,0
0,0
1,18500
0,0
0,0
2,113290
5,118125
1,12000
5,118125
5,118125
5,118125
5,118125
5,118125
19,354444
5,118125
5,118125
5,119466
5,118125
5,118125
19,354444
3,59500
19,354444
19,354444
4,97000
5,142500
0,0
5,47000
0,0
4,36999
2,17999
6,3620600
2,17999
6,3620600
6,3620600
6,126500
4,36999
0,0
8,329538
10,90600
1,4999
1,135168
6,189473
5,85500
1,135168
1,135168
0,0
1,135168
1,135168
6,189473
5,253200
5,253200
11,444721
6,239240
5,253200
6,239240
0,0
3,145124
0,0
11,444721
1,22730
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
6,104000
13,328744
6,189473
6,189473
6,189473
1,4999
6,189473
6,189473
6,189473
6,239240
1,22200
2,20000
4,106000
11,444721
0,0
2,22280
4,59499
6,58100
6,58100
6,58100
0,0
3,15400
4,114980
0,0
2,22280
3,13100
2,22280
2,22280
0,0
0,0
4,15200
7,545000
0,0
1,4999
7,545000
0,0
9,158500
8,410200
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
5,59000
5,57848
5,57848
5,57848
5,117500
5,57848
4,97000
9,179370
4,97000
0,0
2,29000
4,96504
0,0
4,97000
5,117500
12,207500
2,13400
2,13400
2,13400
2,13400
2,13400
2,68000
9,165800
4,36999
9,165800
9,165800
0,0
9,165800
9,165800
1,108500
9,165800
9,165800
9,165800
9,165800
6,38500
3,27000
9,165800
11,4566800
3,32000
11,4566800
0,0
6,38500
9,165800
9,165800
2,13400
2,13400
2,68000
0,0
2,13400
1,12000
2,13400
0,0
6,45390
12,207500
6,45390
6,45390
6,104000
6,45390
8,211000
6,45390
6,194874
6,45390
6,194874
8,329538
2,113290
6,194874
6,194874
6,194874
6,194874
1,20000
6,104000
6,194874
2,13400
4,57691
