farm_density,cumulated_max_capacity
4,180900
5,117500
4,85000
5,117500
5,117500
5,117500
4,180900
5,117500
12,207500
5,117500
2,113900
9,179370
2,113900
9,158500
10,90600
4,97000
0,0
4,97000
4,96504
9,158500
2,29000
4,96504
5,117500
5,117500
12,207500
4,57691
12,207500
6,104000
12,207500
2,68000
2,68000
0,0
2,13400
12,207500
12,207500
11,4566800
9,165800
13,328744
0,0
2,13400
6,38500
0,0
2,13400
2,13400
9,165800
4,36999
9,165800
0,0
9,165800
1,108500
0,0
6,38500
11,4566800
1,19900
3,27000
0,0
3,32000
11,4566800
2,13400
0,0
2,13400
2,13400
2,13400
9,165800
6,45390
12,207500
6,45390
6,45390
6,104000
6,45390
6,194874
6,45390
2,113290
6,194874
6,194874
6,194874
6,194874
6,194874
1,20000
6,194874
8,211000
6,45390
6,104000
6,194874
7,104000
4,85000
5,85500
4,85000
2,22280
4,85000
0,0
4,85000
3,62900
3,59500
3,59500
3,59500
3,59500
5,118125
5,118125
5,118125
5,118125
5,118125
19,354444
5,119466
3,59500
3,59500
4,97000
19,354444
0,0
5,142500
0,0
5,47000
5,142500
4,36999
4,36999
6,126500
2,17999
6,3620600
6,3620600
6,3620600
8,329538
1,4999
4,59499
2,22280
2,22280
5,118125
2,22280
2,22280
9,3133190
0,0
1,17000
9,3133190
7,545000
8,410200
9,3133190
9,3133190
9,158500
9,158500
1,19500
9,158500
5,118125
1,4999
0,0
1,4999
4,59499
4,59499
3,13100
6,58100
0,0
6,58100
6,58100
6,58100
3,15400
4,114980
5,85500
5,85500
5,85500
1,135168
0,0
1,135168
11,444721
11,444721
11,444721
11,444721
3,145124
1,22730
6,239240
3,145124
3,145124
0,0
11,444721
5,253200
6,189473
11,444721
6,189473
6,189473
6,189473
6,189473
11,444721
2,20000
4,106000
11,444721
2,20000
1,22200
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
5,57848
11,444721
11,444721
11,444721
13,328744
11,444721
6,104000
13,328744
