farm_density,cumulated_max_capacity
4,180900
5,178820
5,178820
5,178820
5,178820
5,99950
5,99950
5,99950
5,178820
1,4999
1,4999
1,4999
1,1500
5,178820
1,20000
1,9000
5,99950
5,178820
5,140500
5,140500
0,0
0,0
5,178820
5,99950
8,37248
5,178820
1,1500
5,178820
5,140500
1,12000
2,5500
8,37248
0,0
0,0
1,4999
1,12000
1,9000
5,178820
1,4999
4,4950
0,0
2,5500
1,150000
0,0
5,99950
5,99950
5,99950
4,4950
4,4950
4,4950
5,99950
5,99950
8,37248
0,0
5,99950
0,0
0,0
0,0
5,178820
0,0
0,0
5,99950
5,140500
1,40000
0,0
0,0
1,20000
0,0
2,5500
0,0
0,0
0,0
0,0
0,0
0,0
1,9000
5,99950
5,99950
0,0
6,194874
0,0
5,99950
5,83164
0,0
1,20000
0,0
0,0
5,140500
1,12000
2,5500
0,0
0,0
0,0
0,0
0,0
0,0
6,194874
0,0
0,0
0,0
0,0
5,99950
1,20000
0,0
5,140500
0,0
0,0
2,5500
6,194874
0,0
5,140500
0,0
2,5500
1,4999
0,0
0,0
5,99950
2,5500
0,0
0,0
0,0
5,99950
0,0
0,0
5,140500
5,178820
4,4950
0,0
0,0
5,99950
0,0
0,0
0,0
5,99950
0,0
0,0
5,99950
4,4950
4,4950
5,99950
0,0
1,40000
0,0
0,0
1,40000
0,0
0,0
5,67000
1,40000
2,55450
0,0
0,0
6,194874
2,55450
2,55450
0,0
0,0
0,0
1,1500
0,0
4,4950
0,0
4,4950
0,0
1,40000
0,0
0,0
5,99950
5,140500
0,0
5,140500
0,0
0,0
0,0
0,0
0,0
5,57848
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,178820
5,178820
0,0
0,0
0,0
0,0
1,12000
5,195000
0,0
0,0
0,0
0,0
0,0
2,22280
7,343999
2,30000
