farm_density,cumulated_max_capacity
4,180900
5,59000
5,178820
5,178820
2,5500
5,178820
5,178820
5,140500
2,5500
5,117500
1,0
2,5500
1,97000
1,97000
5,83164
2,5500
1,97000
1,37000
5,140500
1,37000
5,178820
1,97000
5,140500
5,83164
1,0
1,37000
2,20000
2,20000
1,37000
0,0
2,5500
5,83164
0,0
0,0
1,12000
1,37000
1,37000
1,8000
0,0
0,0
0,0
0,0
0,0
1,2800
5,83164
0,0
0,0
0,0
0,0
0,0
0,0
2,5500
0,0
1,8000
2,60000
0,0
1,37000
2,5500
5,83164
2,60000
0,0
1,8000
0,0
0,0
1,4999
0,0
1,97000
1,8000
0,0
0,0
1,97000
1,8000
0,0
5,67000
0,0
1,108500
1,37000
1,8000
5,160599
1,20000
0,0
0,0
0,0
0,0
0,0
5,67000
1,8000
8,822370
0,0
5,42999
0,0
0,0
0,0
2,13100
0,0
1,37000
2,13100
10,90600
5,83164
2,60000
1,30000
0,0
1,37000
0,0
0,0
0,0
4,180900
0,0
1,37000
0,0
0,0
1,20000
5,83164
1,37000
0,0
2,13100
0,0
2,13100
5,160599
0,0
1,110153
0,0
1,8000
1,20000
1,9000
2,13100
0,0
1,8000
1,37000
0,0
0,0
0,0
2,60000
0,0
9,179370
5,83164
0,0
0,0
1,80000
0,0
0,0
0,0
0,0
0,0
1,80000
1,0
0,0
5,67000
0,0
5,67000
0,0
5,67000
5,67000
2,60000
3,50000
5,83164
1,80000
8,822370
0,0
2,13100
0,0
0,0
2,13100
2,510000
1,4999
0,0
0,0
1,92000
2,60000
0,0
2,60000
0,0
4,106000
0,0
0,0
0,0
0,0
2,60000
2,60000
5,59600
0,0
2,510000
0,0
3,771000
2,60000
2,60000
0,0
0,0
1,0
0,0
2,13100
0,0
0,0
0,0
0,0
0,0
0,0
6,58100
4,82018
0,0
