farm_density,cumulated_max_capacity
4,180900
5,59000
5,59000
5,117500
5,59000
5,117500
4,167499
5,59000
4,167499
6,194874
0,0
6,45390
2,13400
0,0
1,9500
0,0
2,68000
0,0
2,29000
0,0
2,13400
0,0
0,0
6,104000
6,38500
0,0
10,90600
6,104000
0,0
11,4566800
11,4566800
9,165800
4,36999
9,165800
2,13400
2,13400
1,108500
0,0
0,0
5,57848
11,4566800
3,27000
11,4566800
9,165800
11,4566800
11,4566800
3,32000
11,4566800
6,38500
5,57848
6,45390
6,194874
6,194874
6,194874
6,194874
8,211000
6,194874
6,194874
6,194874
6,194874
2,113290
6,194874
1,20000
6,194874
6,104000
6,194874
6,104000
6,45390
12,207500
12,207500
4,57691
12,207500
5,117500
4,97000
4,97000
4,96504
0,0
4,97000
9,179370
5,117500
5,117500
5,117500
5,117500
1,4999
4,180900
0,0
0,0
1,135168
1,135168
5,85500
1,135168
0,0
6,58100
11,444721
6,189473
1,4999
6,189473
5,253200
1,22730
11,444721
11,444721
11,444721
11,444721
13,328744
13,328744
6,104000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
5,253200
0,0
6,189473
6,189473
6,189473
6,189473
7,104000
2,20000
11,444721
4,106000
1,22200
2,20000
3,145124
6,239240
0,0
3,145124
8,69999
0,0
0,0
2,22280
2,22280
0,0
2,22280
1,19900
1,4999
0,0
2,22280
2,22280
9,158500
7,545000
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
8,410200
9,158500
0,0
1,4999
1,4999
8,329538
0,0
1,10000
19,354444
6,126500
4,36999
6,126500
5,118125
19,354444
2,68000
19,354444
19,354444
19,354444
19,354444
3,59500
19,354444
4,97000
5,119466
5,118125
19,354444
5,118125
5,118125
5,118125
5,142500
5,119466
0,0
5,47000
2,17999
6,3620600
6,3620600
6,3620600
3,15400
3,15400
3,13100
4,59499
6,58100
6,58100
3,15400
1,9600
0,0
4,114980
