farm_density,cumulated_max_capacity
4,180900
4,167499
8,211000
4,167499
8,211000
0,0
2,22280
4,59499
8,69999
2,22280
2,22280
4,42498
2,22280
0,0
1,4999
4,42498
8,410200
7,545000
9,158500
7,545000
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
1,4999
0,0
6,58100
0,0
0,0
3,15400
0,0
4,114980
1,3500
19,354444
8,329538
1,3500
1,4999
10,90600
19,354444
19,354444
9,158500
4,36999
4,36999
6,126500
19,354444
19,354444
5,118125
3,59500
5,118125
5,118125
5,118125
5,118125
5,119466
19,354444
3,59500
19,354444
19,354444
19,354444
4,97000
19,354444
5,142500
5,47000
5,47000
0,0
5,118125
2,17999
5,118125
6,3620600
6,3620600
6,3620600
4,180900
4,167499
5,117500
0,0
5,117500
5,117500
4,167499
1,135168
5,117500
5,59000
12,207500
4,57691
13,328744
12,207500
12,207500
12,207500
13,328744
11,4566800
9,165800
11,4566800
2,13400
11,4566800
2,13400
2,68000
0,0
0,0
6,38500
0,0
0,0
2,68000
1,108500
11,4566800
11,4566800
2,13400
2,13400
2,13400
5,57848
11,4566800
4,36999
11,4566800
9,165800
11,4566800
9,165800
3,27000
9,165800
6,38500
11,4566800
11,4566800
3,32000
11,4566800
6,45390
13,328744
6,45390
6,104000
13,328744
6,194874
6,194874
8,211000
6,194874
6,194874
6,194874
2,113290
6,45390
6,194874
6,194874
1,20000
6,104000
6,194874
5,85500
0,0
1,135168
0,0
1,135168
1,135168
6,189473
0,0
0,0
0,0
2,113900
2,13400
0,0
0,0
4,97000
0,0
4,96504
2,29000
9,179370
2,13400
6,189473
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
13,328744
0,0
6,189473
1,22730
0,0
3,145124
6,239240
3,145124
0,0
6,189473
5,253200
6,189473
6,189473
5,253200
6,189473
4,106000
11,444721
3,13100
11,444721
6,189473
2,20000
6,189473
6,189473
2,20000
1,22200
