farm_density,cumulated_max_capacity
12,207500
12,207500
0,0
0,0
0,0
0,0
4,4950
0,0
0,0
0,0
0,0
5,57848
4,4950
5,57848
4,4950
5,67000
3,771000
0,0
5,57848
2,148003
4,85500
0,0
1,4999
2,39000
0,0
0,0
5,57848
2,39000
2,39000
5,178820
5,178820
5,59000
5,59000
0,0
0,0
0,0
5,85500
5,71500
2,148003
0,0
8,141500
5,117500
0,0
0,0
0,0
5,140500
5,67000
0,0
0,0
5,67000
0,0
0,0
0,0
0,0
5,59600
0,0
0,0
0,0
0,0
0,0
2,62
12,207500
0,0
0,0
0,0
0,0
12,207500
0,0
0,0
0,0
0,0
0,0
2,39000
0,0
0,0
0,0
0,0
2,39000
5,42999
0,0
0,0
0,0
3,86200
4,4950
1,20000
1,6000
0,0
2,64000
1,4999
2,113900
0,0
0,0
0,0
2,64000
0,0
5,42999
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12,207500
0,0
0,0
1,18000
5,117500
5,59000
0,0
1,4999
0,0
0,0
1,37000
2,17000
5,57848
0,0
3,86200
0,0
2,64000
0,0
1,4999
5,119466
2,700
0,0
0,0
0,0
0,0
3,86200
5,119466
4,180900
5,140500
5,117500
0,0
2,64000
5,119466
0,0
0,0
0,0
0,0
0,0
5,140500
0,0
5,117500
0,0
0,0
0,0
4,180900
0,0
0,0
0,0
0,0
4,180900
0,0
0,0
0,0
4,180900
0,0
0,0
0,0
5,117500
0,0
0,0
1,18000
0,0
0,0
0,0
1,4999
0,0
2,39500
2,700
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,700
2,17000
0,0
1,70
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,31250
4,180900
4,144550
0,0
0,0
