farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
4,167499
1,12000
5,59000
5,117500
5,59000
0,0
5,59000
9,179370
12,207500
9,158500
0,0
4,97000
0,0
2,29000
4,96504
1,12000
12,207500
4,167499
0,0
1,22500
2,68000
2,68000
0,0
6,45390
1,22500
6,45390
6,45390
6,45390
6,104000
6,45390
6,45390
8,211000
6,194874
2,55450
2,113290
8,329538
6,194874
6,194874
1,20000
6,194874
6,194874
6,194874
6,104000
4,36999
9,165800
9,165800
9,165800
1,108500
11,4566800
11,4566800
6,38500
11,4566800
11,4566800
11,4566800
11,4566800
3,32000
11,4566800
3,27000
9,165800
9,165800
9,165800
2,13400
2,13400
0,0
2,13400
0,0
0,0
0,0
2,13400
6,38500
0,0
12,207500
4,57691
5,57848
4,167499
12,207500
5,57848
5,85500
5,57848
5,85500
4,59499
4,59499
6,58100
6,58100
8,69999
3,15400
0,0
4,114980
0,0
1,135168
5,85500
1,135168
0,0
1,135168
0,0
5,57848
11,444721
5,57848
5,57848
5,57848
6,194874
8,211000
8,329538
1,4999
10,90600
2,17999
19,354444
6,3620600
2,17999
6,3620600
6,3620600
19,354444
6,126500
19,354444
5,118125
4,97000
19,354444
3,59500
19,354444
19,354444
5,118125
19,354444
0,0
0,0
5,47000
0,0
5,142500
5,118125
9,158500
5,118125
5,118125
5,118125
19,354444
5,119466
19,354444
4,36999
6,126500
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,189473
11,444721
11,444721
11,444721
11,444721
1,22500
11,444721
6,104000
13,328744
11,444721
6,189473
11,444721
11,444721
11,444721
11,444721
2,20000
4,106000
2,20000
1,22200
11,444721
6,189473
11,444721
1,22730
5,253200
0,0
6,239240
0,0
3,145124
0,0
4,180900
12,207500
0,0
3,13100
5,117500
1,42500
2,22280
1,22200
1,22200
1,4999
1,0
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
8,410200
7,545000
0,0
2,22280
