farm_density,cumulated_max_capacity
4,180900
5,178820
5,178820
5,178820
5,178820
5,178820
0,0
5,59000
0,0
0,0
0,0
5,178820
5,178820
5,59000
0,0
5,59000
4,180900
0,0
0,0
1,19500
0,0
1,19500
4,85500
0,0
5,178820
5,178820
1,19500
1,12000
0,0
2,39000
1,150000
2,87500
0,0
1,12000
2,45000
2,30000
4,180900
1,12000
0,0
1,20000
0,0
5,178820
5,178820
2,45000
2,30000
0,0
0,0
1,20000
1,150000
0,0
0,0
0,0
0,0
2,40000
2,30000
2,45000
1,150000
5,161200
0,0
0,0
1,150000
12,207500
0,0
2,41963
1,12000
5,59000
0,0
1,150000
2,30000
0,0
0,0
1,12000
0,0
2,30000
2,40000
2,41963
1,12000
0,0
0,0
0,0
1,20000
0,0
1,20000
0,0
1,12000
0,0
0,0
0,0
0,0
5,57848
1,0
0,0
2,30000
0,0
2,40000
0,0
2,113900
2,87500
0,0
2,40000
0,0
0,0
0,0
0,0
5,140500
1,15000
2,41963
1,150000
0,0
0,0
0,0
2,30000
0,0
6,104000
0,0
2,87500
2,239
0,0
0,0
2,87500
0,0
5,57848
3,50000
2,30000
4,180900
0,0
0,0
0,0
0,0
2,40000
0,0
2,41963
2,40000
0,0
2,40000
2,30000
1,135168
2,41963
2,30000
0,0
2,40000
2,60000
0,0
4,180900
0,0
0,0
0,0
1,1900
0,0
1,135168
0,0
0,0
0,0
0,0
2,148003
0,0
4,180900
1,150000
0,0
0,0
1,12000
1,15000
0,0
0,0
1,0
0,0
0,0
0,0
6,104000
0,0
0,0
1,12000
0,0
0,0
3,86200
2,39000
0,0
4,85500
1,12000
1,12000
0,0
0,0
0,0
0,0
12,207500
1,12000
1,38800
0,0
5,99950
0,0
0,0
0,0
0,0
0,0
5,20050
1,18500
4,180900
2,148003
4,43657
0,0
