farm_density,cumulated_max_capacity
4,180900
12,207500
6,189473
5,59000
5,253200
8,69999
3,40999
6,58100
3,13100
0,0
4,59499
2,29000
1,9500
6,58100
3,15400
4,114980
0,0
4,114980
11,444721
5,253200
1,4999
11,444721
0,0
1,4999
1,4999
1,4999
4,106000
2,20000
1,22200
2,20000
6,189473
11,444721
6,189473
6,189473
6,189473
3,145124
1,22730
3,145124
6,239240
3,145124
3,145124
0,0
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
6,104000
13,328744
11,444721
11,444721
11,444721
11,444721
5,59000
5,59000
5,59000
0,0
5,253200
0,0
0,0
1,4999
2,22280
0,0
2,22280
2,22280
7,545000
2,22280
8,410200
9,158500
9,158500
9,3133190
1,19500
9,158500
9,158500
9,158500
9,158500
9,158500
12,207500
6,104000
12,207500
5,67000
5,67000
19,354444
8,329538
1,4999
19,354444
5,118125
5,118125
6,126500
4,36999
6,126500
19,354444
5,118125
5,118125
19,354444
5,47000
5,142500
0,0
5,47000
19,354444
3,59500
5,118125
19,354444
5,118125
5,118125
5,118125
5,119466
19,354444
5,118125
19,354444
4,97000
6,3620600
2,17999
6,3620600
6,3620600
5,57848
4,180900
5,57848
5,57848
5,57848
1,40000
1,40000
1,135168
5,85500
1,135168
0,0
1,135168
12,207500
3,144490
2,13400
2,750000
2,13400
2,13400
0,0
2,13400
2,750000
0,0
12,207500
2,750000
8,211000
6,194874
6,194874
2,113290
6,194874
6,194874
6,194874
6,194874
1,20000
6,194874
6,194874
2,113290
6,194874
6,104000
6,104000
6,45390
6,104000
9,165800
9,165800
2,68000
6,38500
9,165800
0,0
9,165800
9,165800
4,36999
1,108500
9,165800
9,165800
1,19900
9,165800
6,38500
11,4566800
9,165800
3,32000
11,4566800
3,27000
11,4566800
2,13400
2,13400
6,38500
0,0
2,68000
0,0
12,207500
4,57691
1,19500
5,117500
0,0
5,117500
9,179370
10,90600
5,117500
5,117500
4,96504
2,113900
0,0
4,97000
