farm_density,cumulated_max_capacity
4,180900
12,207500
12,207500
12,207500
6,104000
5,85500
2,13400
2,22280
6,189473
2,13400
2,13400
2,13400
6,189473
7,104000
7,104000
11,444721
6,104000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
13,328744
6,189473
6,239240
6,189473
5,253200
6,189473
6,189473
6,189473
6,189473
1,4999
2,20000
1,22200
2,20000
4,106000
11,444721
11,444721
11,444721
1,22730
6,189473
6,189473
6,189473
3,145124
6,239240
0,0
3,145124
0,0
2,22280
2,22280
2,22280
0,0
0,0
7,545000
0,0
9,158500
8,410200
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
1,4999
2,22280
0,0
1,4999
6,58100
0,0
6,58100
6,58100
4,114980
3,15400
4,114980
0,0
0,0
4,59499
10,90600
3,13100
5,85500
1,135168
1,135168
1,135168
1,135168
0,0
4,180900
12,207500
5,117500
4,180900
5,59000
5,117500
9,179370
4,167499
5,117500
5,117500
2,113900
12,207500
9,158500
4,97000
4,97000
0,0
9,158500
4,97000
2,29000
4,96504
2,750000
1,12000
1,12000
1,12000
1,10000
1,12000
12,207500
12,207500
19,354444
5,57848
5,118125
19,354444
0,0
19,354444
0,0
0,0
0,0
4,97000
5,142500
0,0
0,0
5,47000
5,118125
3,59500
5,118125
5,119466
5,118125
5,118125
19,354444
5,118125
2,17999
6,3620600
6,3620600
6,3620600
4,36999
6,126500
1,4999
8,329538
2,13400
0,0
6,38500
0,0
9,165800
2,68000
0,0
2,68000
2,13400
11,4566800
1,22500
2,13400
0,0
4,57691
0,0
12,207500
6,45390
6,45390
8,211000
6,45390
6,45390
6,194874
1,20000
6,194874
6,194874
6,194874
6,104000
6,194874
6,194874
6,194874
6,194874
2,113290
6,45390
6,104000
9,165800
1,108500
11,4566800
9,165800
9,165800
4,36999
9,165800
9,165800
11,4566800
11,4566800
3,32000
11,4566800
9,165800
6,38500
3,27000
9,165800
9,165800
9,165800
2,13400
2,13400
