farm_density,cumulated_max_capacity
4,180900
0,0
5,117500
4,180900
5,117500
1,12000
5,57848
5,57848
12,207500
5,57848
5,118125
2,17999
5,57848
2,17999
6,3620600
2,17999
6,3620600
6,3620600
5,118125
0,0
5,118125
5,118125
3,59500
0,0
5,118125
5,47000
5,47000
5,142500
5,47000
0,0
5,118125
3,59500
5,118125
5,118125
5,118125
5,118125
19,354444
5,119466
19,354444
4,97000
6,126500
4,36999
1,4999
8,329538
5,117500
11,444721
6,189473
11,444721
6,189473
6,189473
1,22730
6,189473
6,189473
6,189473
6,189473
6,189473
11,444721
2,20000
1,22200
2,20000
4,106000
1,4999
11,444721
11,444721
6,189473
6,189473
5,253200
3,145124
3,145124
6,239240
3,145124
0,0
11,444721
13,328744
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
6,104000
5,117500
5,117500
5,85500
5,117500
5,85500
1,135168
1,135168
1,135168
1,135168
0,0
0,0
5,117500
4,96504
9,179370
4,96504
4,97000
4,96504
2,29000
0,0
4,97000
5,117500
2,22280
5,117500
12,207500
5,117500
2,68000
6,194874
2,13400
6,45390
6,45390
6,45390
6,45390
2,113290
8,211000
6,194874
2,113290
6,194874
2,113290
6,194874
6,194874
1,20000
6,194874
6,194874
6,104000
6,45390
6,104000
2,13400
2,13400
2,13400
9,165800
2,13400
2,13400
9,165800
0,0
9,165800
9,165800
9,165800
9,165800
9,165800
9,165800
6,38500
3,27000
11,4566800
9,165800
11,4566800
3,32000
1,108500
9,165800
2,13400
4,36999
2,13400
2,13400
6,38500
0,0
2,13400
0,0
0,0
2,68000
0,0
12,207500
4,57691
10,90600
2,22280
2,22280
3,13100
2,22280
1,4999
2,22280
0,0
2,22280
1,4999
0,0
1,4999
5,117500
1,4999
0,0
9,158500
8,410200
7,545000
8,410200
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
6,58100
4,59499
6,58100
6,58100
3,15400
4,114980
0,0
4,114980
