farm_density,cumulated_max_capacity
0,0
4,180900
6,194874
6,194874
6,194874
6,194874
8,329538
6,194874
6,194874
6,194874
4,180900
0,0
6,194874
0,0
8,329538
6,194874
1,19500
6,194874
0,0
6,104000
3,67000
0,0
8,329538
1,19500
0,0
0,0
3,144490
0,0
3,67000
0,0
0,0
0,0
1,12000
3,144490
0,0
3,67000
1,1500
0,0
1,19500
0,0
1,14999
1,1500
6,194874
0,0
0,0
5,59000
0,0
8,329538
0,0
1,12000
0,0
3,62900
0,0
8,329538
0,0
0,0
0,0
2,700
0,0
6,194874
2,700
8,329538
0,0
1,42500
2,700
1,14999
3,27000
2,113290
0,0
0,0
0,0
0,0
13,328744
0,0
6,89490
0,0
0,0
1,9000
0,0
6,89490
1,12000
6,126500
2,17999
0,0
1,100
5,57848
0,0
0,0
1,12000
0,0
2,113290
0,0
3,32000
13,328744
2,45000
0,0
1,4999
1,19500
1,0
2,700
6,89490
0,0
2,45000
0,0
0,0
0,0
2,700
0,0
1,42500
0,0
1,14999
3,62900
5,142500
0,0
8,329538
3,62900
1,14999
1,20000
3,27000
5,42999
3,144490
0,0
3,62900
0,0
0,0
0,0
1,14999
2,17999
0,0
1,12000
0,0
2,17999
0,0
2,700
0,0
3,62900
2,17999
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,42500
0,0
0,0
0,0
8,329538
1,20000
4,85000
1,14999
3,27000
2,113290
3,27000
0,0
0,0
1,0
2,55450
0,0
0,0
0,0
0,0
4,85000
2,55450
0,0
1,14999
1,20000
4,43657
0,0
5,20050
0,0
0,0
2,3349
0,0
1,14999
1,14999
0,0
0,0
4,85000
6,126500
6,194874
1,14999
1,18000
0,0
1,250
0,0
0,0
0,0
0,0
0,0
4,43657
0,0
0,0
1,19500
2,30000
2,2000
2,700
