farm_density,cumulated_max_capacity
4,180900
0,0
2,17000
0,0
0,0
2,17000
0,0
0,0
0,0
0,0
5,142500
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,17000
0,0
0,0
3,62900
0,0
5,161200
0,0
5,161200
5,161200
2,3349
2,2000
0,0
0,0
2,2000
0,0
0,0
1,80000
5,142500
2,17000
5,142500
5,161200
0,0
0,0
2,17000
0,0
0,0
1,6500
2,17000
0,0
0,0
5,142500
0,0
2,3349
0,0
0,0
2,17000
0,0
1,40000
0,0
0,0
3,62900
0,0
1,18500
0,0
1,40000
9,179370
1,10000
3,214000
0,0
1,18500
1,18500
5,161200
0,0
3,214000
0,0
1,18500
1,18500
2,3349
5,142500
0,0
1,40000
0,0
0,0
5,67000
1,4999
0,0
2,3349
0,0
0,0
6,45390
1,0
0,0
0,0
3,18300
6,45390
3,62900
0,0
0,0
0,0
5,142500
1,108500
6,126500
5,59000
1,40000
0,0
0,0
1,18500
1,40000
2,17000
0,0
5,161200
0,0
1,4000
0,0
2,17000
0,0
1,42500
2,60000
0,0
1,14999
0,0
9,179370
1,18500
5,161200
3,50000
6,45390
3,64000
3,50000
6,45390
5,142500
0,0
0,0
1,18500
5,161200
2,17000
3,50000
0,0
5,142500
1,25000
0,0
2,17000
0,0
0,0
2,17000
1,4000
3,50000
4,4950
0,0
6,104000
3,214000
0,0
11,322000
0,0
2,17000
6,45390
6,45390
6,45390
4,16800
5,42999
0,0
0,0
0,0
0,0
0,0
11,322000
0,0
3,214000
3,13100
5,67000
0,0
0,0
0,0
0,0
3,13100
2,62
0,0
0,0
9,179370
0,0
0,0
3,27000
0,0
2,2000
0,0
0,0
0,0
0,0
0,0
0,0
1,80000
11,322000
5,71500
3,50000
0,0
1,0
2,62
5,71500
5,178820
2,17000
0,0
0,0
5,57848
