farm_density,cumulated_max_capacity
4,180900
5,178820
5,140500
5,140500
5,140500
5,140500
5,140500
3,771000
2,49150
5,140500
5,71500
2,49150
3,771000
2,49150
5,140500
5,140500
1,17000
0,0
0,0
3,771000
5,140500
5,140500
1,17000
1,17000
0,0
1,17000
2,49150
5,140500
5,140500
0,0
0,0
1,17000
7,545000
0,0
4,85500
2,39000
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,11721
0,0
1,17000
1,17000
5,178820
1,0
0,0
1,17000
1,0
1,9500
3,771000
0,0
1,17000
0,0
0,0
1,84500
7,545000
1,0
3,771000
1,70
0,0
2,49150
1,17000
7,545000
0,0
1,9500
4,144550
0,0
1,9500
0,0
1,0
0,0
0,0
1,17000
1,17000
0,0
3,50000
0,0
0,0
0,0
1,70
1,9500
0,0
1,17000
1,9500
1,17000
0,0
0,0
0,0
1,0
0,0
1,17000
0,0
3,50000
0,0
2,49150
1,17000
0,0
1,0
2,5500
0,0
5,20050
0,0
0,0
3,50000
2,5500
3,11721
0,0
5,140500
1,0
2,5500
7,545000
1,84500
3,11721
0,0
3,59500
3,771000
3,59500
0,0
0,0
0,0
0,0
1,84500
3,11721
1,0
2,5500
1,17000
0,0
1,17000
0,0
10,609500
0,0
2,68000
1,9500
1,4000
1,84500
2,5500
1,0
0,0
5,57848
0,0
0,0
0,0
0,0
0,0
4,4950
0,0
0,0
0,0
0,0
2,5500
8,37248
0,0
1,0
2,5500
3,771000
0,0
5,140500
1,250
2,13100
3,11721
4,2750
0,0
5,71500
1,0
0,0
8,822370
0,0
2,113900
1,0
0,0
1,10000
0,0
5,83164
5,161200
5,71500
5,71500
1,17000
0,0
1,42500
1,0
4,85500
1,0
1,0
0,0
0,0
0,0
3,11721
1,250
0,0
1,0
0,0
0,0
4,85500
0,0
0,0
1,19900
