farm_density,cumulated_max_capacity
4,180900
12,207500
12,207500
5,59000
5,59000
5,59000
4,180900
5,117500
9,179370
5,59000
9,158500
5,117500
2,113900
4,96504
1,19500
0,0
4,97000
9,158500
5,117500
5,117500
11,444721
12,207500
11,444721
11,444721
4,106000
1,4999
6,189473
0,0
11,444721
2,20000
2,20000
1,22200
11,444721
11,444721
1,4999
3,145124
6,239240
6,189473
3,145124
0,0
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
11,444721
6,104000
13,328744
6,189473
5,253200
6,189473
10,90600
10,90600
1,22730
12,207500
5,57848
12,207500
12,207500
12,207500
0,0
0,0
2,22280
0,0
2,22280
2,22280
2,22280
1,4999
2,22280
0,0
1,4999
2,22280
7,545000
8,410200
1,19500
9,158500
1,19500
1,19500
9,158500
9,158500
9,158500
8,69999
0,0
6,58100
6,58100
3,15400
4,114980
4,114980
0,0
4,59499
3,13100
9,179370
1,12000
2,13400
0,0
1,4999
8,329538
3,59500
1,12000
5,118125
5,118125
0,0
5,118125
4,97000
19,354444
5,118125
5,118125
5,118125
5,118125
5,118125
19,354444
5,118125
5,119466
19,354444
3,59500
0,0
5,142500
5,47000
0,0
6,126500
5,118125
4,36999
6,126500
2,17999
0,0
6,3620600
6,3620600
6,3620600
2,29000
12,207500
1,135168
5,85500
0,0
0,0
1,135168
1,135168
0,0
12,207500
12,207500
4,57691
12,207500
6,104000
2,68000
6,45390
2,13400
6,45390
6,194874
6,194874
6,194874
0,0
8,211000
6,194874
2,113290
6,194874
6,194874
6,194874
6,194874
6,194874
1,20000
6,104000
6,194874
6,45390
6,104000
3,18300
2,13400
0,0
2,13400
9,165800
6,38500
0,0
6,38500
9,165800
9,165800
9,165800
9,165800
1,108500
9,165800
11,4566800
9,165800
11,4566800
11,4566800
11,4566800
3,32000
3,27000
9,165800
3,27000
6,38500
9,165800
4,36999
2,13400
2,13400
2,68000
0,0
