farm_density,cumulated_max_capacity
5,117500
5,117500
4,180900
4,180900
4,180900
4,180900
0,0
4,180900
0,0
0,0
5,42999
0,0
5,42999
5,140500
0,0
2,17000
9,179370
9,179370
5,140500
0,0
0,0
5,140500
0,0
0,0
5,140500
4,180900
5,140500
5,42999
5,57848
5,57848
9,179370
9,179370
0,0
0,0
0,0
5,42999
5,42999
5,57848
0,0
0,0
5,140500
1,9000
5,140500
5,140500
9,179370
0,0
0,0
0,0
0,0
0,0
7,343999
0,0
0,0
9,179370
8,822370
0,0
2,20000
0,0
0,0
0,0
9,179370
0,0
0,0
8,410200
8,410200
0,0
0,0
0,0
2,20000
3,84900
0,0
0,0
0,0
8,822370
5,67000
8,410200
5,67000
9,179370
5,140500
0,0
0,0
1,9000
9,179370
0,0
0,0
1,9000
0,0
9,179370
1,12000
0,0
1,9000
5,140500
0,0
5,57848
0,0
0,0
1,110153
0,0
0,0
0,0
5,67000
2,20000
0,0
0,0
12,207500
1,9000
2,20000
0,0
5,140500
2,5500
3,86200
0,0
1,97000
2,20000
0,0
0,0
0,0
0,0
5,57848
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,27613
5,140500
8,410200
8,410200
0,0
0,0
0,0
0,0
9,179370
0,0
0,0
0,0
0,0
0,0
0,0
3,84900
11,78600
8,822370
0,0
5,140500
0,0
1,4999
0,0
0,0
0,0
0,0
3,84900
5,67000
5,67000
0,0
5,67000
5,67000
0,0
0,0
0,0
0,0
0,0
7,343999
5,59000
0,0
0,0
0,0
0,0
5,140500
3,84900
5,140500
0,0
0,0
0,0
0,0
0,0
5,59000
5,59000
0,0
2,55450
0,0
7,343999
2,17000
5,140500
1,4999
1,9000
0,0
1,27613
0,0
1,27613
0,0
0,0
1,19500
3,105700
0,0
0,0
1,42500
0,0
0,0
