farm_density,cumulated_max_capacity
4,180900
6,194874
1,14999
6,194874
6,194874
6,194874
8,822370
5,71500
4,180900
0,0
6,194874
1,30000
5,67000
1,14999
5,59000
8,37248
0,0
0,0
5,140500
6,194874
0,0
0,0
8,37248
0,0
0,0
4,180900
0,0
5,178820
2,55450
8,822370
8,37248
6,194874
5,117500
2,55450
8,37248
1,15000
1,4999
8,37248
0,0
2,55450
0,0
0,0
0,0
6,194874
0,0
8,37248
2,55450
5,117500
0,0
8,37248
0,0
5,117500
0,0
0,0
6,45390
0,0
8,822370
0,0
0,0
5,117500
8,822370
2,17000
0,0
5,117500
8,822370
5,117500
4,167499
0,0
8,37248
0,0
8,37248
8,822370
8,822370
0,0
5,117500
5,59000
5,59000
8,37248
0,0
0,0
0,0
8,822370
8,37248
0,0
0,0
0,0
1,0
0,0
3,13100
0,0
0,0
1,6500
2,17000
3,84900
0,0
0,0
0,0
1,30000
5,57848
1,0
0,0
0,0
5,59000
5,71500
8,37248
0,0
0,0
3,214000
0,0
0,0
2,113290
0,0
5,117500
1,0
8,822370
1,27613
5,59000
0,0
0,0
5,117500
2,17000
0,0
2,5500
0,0
3,84900
0,0
8,822370
2,55450
0,0
8,822370
8,822370
0,0
0,0
1,110153
0,0
0,0
8,37248
2,55450
0,0
0,0
2,113290
0,0
2,55450
4,167499
0,0
0,0
2,45000
0,0
0,0
0,0
0,0
1,9000
5,59000
0,0
0,0
2,17000
2,55450
8,822370
5,117500
2,55450
0,0
0,0
2,113290
6,194874
0,0
0,0
1,0
0,0
6,104000
0,0
0,0
5,59000
1,0
0,0
0,0
8,37248
0,0
4,167499
4,167499
0,0
8,37248
1,4999
0,0
1,0
5,117500
0,0
5,59000
5,117500
3,13100
0,0
0,0
1,0
0,0
1,6500
1,0
8,329538
6,45390
1,150
3,84900
0,0
