farm_density,cumulated_max_capacity
4,180900
4,180900
6,104000
6,104000
6,104000
6,45390
1,1500
1,1500
1,84500
0,0
0,0
2,113290
0,0
4,167499
0,0
4,180900
4,167499
0,0
0,0
0,0
1,1500
5,142500
1,84500
3,32000
2,113290
0,0
1,84500
1,0
4,167499
2,113290
0,0
0,0
0,0
1,84500
4,167499
3,27000
2,17999
2,17999
1,1500
3,27000
2,113290
1,84500
0,0
11,78600
6,45390
1,19900
1,19900
1,20000
1,84500
0,0
1,19900
1,19900
0,0
0,0
6,45390
1,0
0,0
0,0
11,78600
2,13400
0,0
0,0
2,17999
1,84500
0,0
0,0
0,0
1,84500
0,0
1,84500
1,38800
1,84500
1,200
0,0
1,20000
0,0
6,194874
1,19900
0,0
12,207500
0,0
0,0
0,0
4,42498
0,0
0,0
4,42498
4,42498
0,0
0,0
9,179370
1,84500
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,12000
0,0
0,0
1,20000
0,0
1,100
0,0
1,84500
2,239
4,85000
1,31250
10,90600
4,85000
0,0
0,0
0,0
6,194874
1,200
0,0
1,108500
12,207500
2,20000
4,85000
2,13400
1,19900
0,0
1,0
0,0
0,0
2,13400
1,84500
1,84500
0,0
0,0
10,90600
11,78600
0,0
0,0
4,85000
2,750000
1,19900
0,0
1,178000
0,0
1,19900
2,44600
0,0
0,0
0,0
0,0
2,700
10,90600
0,0
2,17999
2,750000
0,0
0,0
0,0
0,0
2,36500
2,750000
1,19900
0,0
1,19900
0,0
0,0
0,0
1,200
2,17999
0,0
0,0
1,40000
1,0
1,100
4,43657
0,0
1,12000
2,148003
2,17999
2,17999
0,0
4,14010
2,18699
1,0
4,167499
0,0
0,0
0,0
0,0
1,100
0,0
3,104000
1,100
2,44600
0,0
0,0
1,15000
1,19900
0,0
0,0
0,0
