farm_density,cumulated_max_capacity
4,180900
2,5500
0,0
2,5500
2,5500
0,0
2,5500
2,5500
2,30000
2,5500
2,5500
2,5500
1,48500
0,0
0,0
1,38800
2,5500
0,0
1,38800
2,30000
2,5500
2,30000
2,30000
1,48500
5,59000
2,5500
0,0
0,0
1,4999
0,0
0,0
4,36999
0,0
1,4999
0,0
0,0
0,0
0,0
1,4999
1,4999
1,48500
0,0
2,39000
0,0
2,45000
0,0
0,0
1,48500
0,0
1,48500
1,4999
0,0
0,0
0,0
5,59000
1,38800
0,0
7,343999
0,0
8,37248
4,36999
0,0
5,59000
1,48500
5,59000
1,0
0,0
1,48500
2,5500
0,0
1,38800
2,5500
0,0
0,0
0,0
1,40000
0,0
5,59000
1,48500
0,0
2,39500
1,48500
0,0
0,0
2,30000
4,36999
4,36999
0,0
0,0
5,59000
5,59000
3,84900
0,0
2,39000
0,0
0,0
0,0
0,0
0,0
0,0
5,99950
0,0
0,0
0,0
0,0
2,17000
8,37248
1,38800
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,5500
0,0
0,0
0,0
0,0
2,39999
1,4999
0,0
1,48500
0,0
0,0
2,17000
5,59000
1,48500
2,39500
1,4999
1,12000
0,0
1,39900
6,126500
1,48500
0,0
1,40000
2,17000
12,207500
0,0
0,0
0,0
0,0
0,0
7,343999
0,0
0,0
5,85500
1,39900
0,0
0,0
0,0
0,0
2,17000
0,0
0,0
0,0
2,39000
0,0
0,0
0,0
5,59000
0,0
0,0
0,0
0,0
5,59000
2,39000
0,0
0,0
0,0
0,0
0,0
0,0
6,194874
5,59000
5,59000
1,10000
4,36999
0,0
0,0
2,5500
5,117500
12,207500
0,0
0,0
0,0
0,0
1,39900
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
