farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
4,180900
5,178820
0,0
5,178820
7,104000
5,253200
11,444721
11,444721
7,104000
1,8500
11,444721
6,239240
0,0
0,0
3,145124
6,189473
1,22730
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,189473
11,444721
11,444721
13,328744
11,444721
11,444721
11,444721
11,444721
13,328744
6,104000
11,444721
6,189473
2,20000
11,444721
1,22200
2,20000
11,444721
4,106000
5,178820
6,104000
6,104000
2,750000
6,38500
2,750000
0,0
6,38500
2,750000
2,750000
2,68000
2,750000
3,27000
2,750000
1,108500
1,108500
6,38500
3,27000
3,27000
1,19900
9,165800
1,19900
11,4566800
1,19900
11,4566800
3,32000
4,36999
9,165800
9,165800
2,13400
2,13400
2,13400
0,0
2,68000
2,750000
2,13400
0,0
10,90600
6,104000
6,104000
6,104000
6,104000
6,104000
2,13400
6,104000
6,45390
6,104000
6,45390
6,104000
6,194874
8,211000
6,194874
6,194874
6,194874
6,194874
6,194874
6,194874
1,20000
2,113290
6,194874
4,57691
12,207500
12,207500
12,207500
5,178820
5,178820
3,771000
2,68000
6,58100
6,58100
4,114980
0,0
3,15400
4,114980
5,85500
5,85500
1,135168
1,135168
0,0
1,135168
9,179370
5,59000
9,179370
0,0
4,96504
4,97000
4,97000
2,113900
0,0
9,158500
5,117500
5,117500
0,0
0,0
0,0
0,0
4,59499
4,2750
3,13100
2,29000
0,0
0,0
8,329538
1,4999
0,0
0,0
6,3620600
2,17999
5,57848
2,17999
6,3620600
6,3620600
6,126500
3,59500
4,36999
6,126500
3,59500
5,118125
3,59500
3,59500
3,59500
0,0
0,0
4,97000
0,0
5,118125
5,118125
19,354444
5,119466
5,118125
19,354444
5,47000
0,0
5,142500
0,0
5,47000
2,22280
0,0
2,22280
0,0
1,4999
0,0
9,158500
0,0
8,410200
7,545000
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
0,0
1,4999
