farm_density,cumulated_max_capacity
4,180900
5,117500
12,207500
4,180900
5,57848
12,207500
12,207500
12,207500
1,12000
12,207500
12,207500
1,12000
2,17999
19,354444
3,59500
19,354444
5,118125
19,354444
19,354444
5,47000
4,97000
19,354444
5,142500
5,47000
0,0
5,47000
5,118125
5,118125
5,118125
5,119466
19,354444
5,118125
2,17999
6,3620600
6,3620600
6,3620600
5,57848
2,17999
5,118125
6,126500
6,126500
4,36999
0,0
12,207500
8,329538
0,0
10,90600
1,4999
5,117500
12,207500
5,117500
12,207500
6,58100
12,207500
8,69999
6,58100
3,13100
4,59499
6,58100
8,69999
4,114980
3,15400
0,0
4,114980
12,207500
12,207500
12,207500
4,57691
0,0
9,165800
6,104000
9,165800
6,104000
2,68000
2,68000
0,0
6,194874
6,45390
6,45390
6,104000
6,194874
8,211000
6,194874
6,194874
6,194874
6,194874
6,194874
2,113290
6,194874
6,194874
6,104000
6,194874
1,20000
6,194874
11,4566800
9,165800
11,4566800
11,4566800
0,0
2,13400
2,13400
2,13400
0,0
6,38500
1,108500
11,4566800
9,165800
11,4566800
11,4566800
9,165800
6,38500
11,4566800
4,36999
3,27000
9,165800
11,4566800
11,4566800
3,32000
5,117500
4,97000
4,96504
4,97000
4,97000
0,0
2,13400
5,117500
2,13400
2,13400
9,179370
2,13400
1,135168
5,253200
5,253200
5,253200
3,145124
5,253200
5,253200
5,253200
5,253200
6,189473
6,104000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
6,104000
1,4999
6,189473
1,22730
6,189473
11,444721
1,4999
1,4999
11,444721
4,106000
11,444721
6,189473
2,20000
1,22200
2,20000
6,189473
6,189473
6,239240
3,145124
3,145124
0,0
1,4999
0,0
0,0
1,4999
0,0
2,22280
0,0
1,30000
0,0
7,545000
7,545000
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,3133190
9,158500
9,158500
2,29000
8,410200
5,85500
1,135168
1,135168
1,135168
1,135168
0,0
