farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
5,117500
5,117500
5,117500
2,50
5,117500
0,0
1,0
1,0
5,118125
4,36999
0,0
2,17999
6,3620600
6,3620600
6,3620600
6,126500
4,36999
5,118125
19,354444
4,97000
19,354444
19,354444
19,354444
19,354444
3,59500
0,0
19,354444
5,142500
0,0
5,47000
0,0
5,118125
19,354444
19,354444
5,118125
5,119466
5,118125
2,22280
0,0
2,22280
6,189473
0,0
2,22280
7,545000
2,22280
1,19500
2,22280
2,22280
2,22280
8,410200
2,29000
1,19500
9,158500
1,19500
9,158500
9,158500
9,158500
9,158500
9,158500
1,4999
0,0
0,0
6,58100
10,90600
2,44600
3,13100
4,59499
8,69999
6,58100
3,15400
0,0
4,114980
0,0
8,329538
11,4566800
6,38500
11,4566800
11,4566800
2,68000
6,45390
11,4566800
11,4566800
2,13400
9,165800
11,4566800
9,165800
9,165800
9,165800
4,36999
2,13400
2,13400
1,108500
9,165800
1,108500
11,4566800
9,165800
11,4566800
11,4566800
11,4566800
11,4566800
3,32000
3,27000
6,38500
2,13400
2,13400
4,57691
2,13400
2,13400
2,13400
12,207500
0,0
6,45390
6,45390
6,194874
2,113290
6,194874
6,194874
6,194874
6,104000
6,194874
6,194874
6,194874
8,211000
6,194874
6,194874
6,194874
1,20000
6,45390
6,104000
2,68000
0,0
6,38500
0,0
1,4999
8,329538
11,444721
5,117500
11,444721
11,444721
4,106000
11,444721
11,444721
1,22200
2,20000
1,22200
6,189473
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
13,328744
6,104000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
5,253200
6,189473
6,189473
6,189473
6,189473
6,239240
1,22730
6,189473
6,239240
3,145124
3,145124
0,0
5,117500
1,135168
5,117500
5,117500
4,167499
5,117500
9,179370
4,97000
4,96504
4,97000
4,97000
0,0
5,57848
5,117500
12,207500
5,57848
1,135168
1,135168
0,0
1,135168
1,135168
5,85500
