farm_density,cumulated_max_capacity
6,104000
0,0
0,0
2,17000
0,0
0,0
0,0
2,17000
0,0
2,17000
0,0
1,108500
0,0
1,108500
0,0
0,0
0,0
0,0
0,0
2,17000
2,17000
0,0
0,0
0,0
0,0
1,108500
3,105700
0,0
5,42999
1,108500
0,0
2,17999
0,0
1,14999
0,0
1,14999
1,108500
0,0
0,0
0,0
6,89490
13,328744
0,0
1,37000
0,0
0,0
3,67000
0,0
3,67000
0,0
0,0
6,89490
2,31000
0,0
0,0
3,67000
1,30000
0,0
1,15000
0,0
0,0
0,0
5,85500
1,30000
6,89490
1,30000
1,30000
0,0
6,45390
0,0
3,67000
3,145124
5,71500
3,67000
4,42498
0,0
0,0
2,17999
3,67000
4,85500
1,15000
1,30000
0,0
0,0
1,14999
1,65
6,89490
2,148003
0,0
0,0
0,0
2,113290
7,545000
0,0
0,0
0,0
1,0
0,0
0,0
6,194874
1,42500
1,135168
0,0
3,67000
1,6500
0,0
0,0
0,0
9,179370
0,0
0,0
2,17999
0,0
1,15000
0,0
5,85500
0,0
1,14999
7,545000
9,179370
5,85500
0,0
0,0
0,0
0,0
0,0
4,36999
0,0
0,0
3,67000
9,179370
5,85500
2,62
5,85500
0,0
4,144550
0,0
2,55450
0,0
0,0
2,17000
4,36999
0,0
0,0
0,0
3,32000
1,9000
0,0
0,0
0,0
2,62
6,194874
0,0
6,45390
0,0
8,329538
6,194874
3,144490
0,0
0,0
0,0
0,0
0,0
0,0
1,30000
0,0
0,0
0,0
0,0
2,62
0,0
1,38800
0,0
3,13100
11,4566800
0,0
0,0
0,0
0,0
6,189473
2,31000
0,0
2,700
0,0
0,0
0,0
2,62
1,10000
3,13100
1,37000
0,0
0,0
1,37000
1,38800
0,0
0,0
0,0
1,18000
0,0
0,0
