farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
5,117500
5,59000
5,253200
5,253200
5,253200
5,253200
5,140500
5,140500
5,67000
6,189473
4,167499
4,167499
6,189473
5,67000
0,0
1,4999
5,67000
12,207500
5,67000
11,444721
0,0
5,67000
4,167499
0,0
5,253200
0,0
0,0
0,0
5,140500
0,0
0,0
0,0
0,0
0,0
0,0
5,117500
5,117500
0,0
2,3349
1,27613
5,67000
6,189473
6,189473
0,0
0,0
0,0
0,0
6,189473
0,0
8,141500
8,141500
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8,141500
0,0
0,0
2,13400
5,140500
0,0
2,148003
0,0
0,0
1,92000
0,0
0,0
0,0
0,0
0,0
1,22200
0,0
0,0
4,2750
0,0
1,9000
0,0
0,0
0,0
0,0
2,148003
0,0
0,0
0,0
0,0
5,67000
0,0
0,0
1,22200
0,0
0,0
0,0
5,57848
0,0
0,0
1,9000
0,0
0,0
4,2750
0,0
0,0
0,0
8,141500
0,0
0,0
5,67000
5,161200
0,0
0,0
1,9000
0,0
0,0
5,67000
1,92000
4,56650
0,0
0,0
0,0
0,0
0,0
5,57848
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,12000
0,0
0,0
0,0
0,0
2,2450
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,57848
5,57848
2,13400
0,0
2,39999
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,49150
5,59600
0,0
0,0
0,0
1,22200
0,0
0,0
0,0
0,0
0,0
0,0
1,20000
0,0
0,0
3,27000
1,38800
0,0
0,0
8,141500
5,67000
1,22200
5,59600
0,0
1,4999
0,0
5,47000
1,4999
0,0
8,211000
0,0
0,0
0,0
0,0
0,0
