farm_density,cumulated_max_capacity
4,180900
4,180900
5,59000
0,0
4,167499
4,167499
0,0
12,207500
4,180900
3,84900
5,140500
4,167499
0,0
2,5500
0,0
4,167499
0,0
0,0
0,0
0,0
4,167499
4,167499
0,0
0,0
3,104000
5,178820
0,0
3,104000
0,0
6,194874
4,180900
0,0
0,0
0,0
1,110153
0,0
5,178820
4,180900
0,0
0,0
8,37248
0,0
1,20000
1,20000
0,0
6,194874
4,180900
0,0
6,194874
4,180900
0,0
5,83164
0,0
0,0
4,180900
0,0
4,180900
0,0
5,178820
1,0
1,0
0,0
6,194874
4,180900
1,20000
8,822370
4,180900
5,140500
0,0
0,0
0,0
0,0
0,0
8,329538
0,0
0,0
0,0
0,0
0,0
0,0
8,37248
12,207500
8,37248
0,0
0,0
0,0
0,0
2,55450
0,0
0,0
1,0
0,0
8,37248
0,0
0,0
12,207500
0,0
0,0
0,0
5,67000
0,0
0,0
0,0
8,822370
0,0
0,0
0,0
0,0
0,0
1,4999
0,0
5,83164
0,0
0,0
6,194874
5,59000
1,0
4,180900
0,0
4,167499
0,0
0,0
0,0
2,55450
5,178820
0,0
8,37248
8,37248
0,0
8,37248
0,0
5,83164
0,0
0,0
0,0
5,140500
0,0
8,37248
5,59000
0,0
5,117500
0,0
3,214000
5,178820
5,142500
0,0
0,0
7,343999
4,85500
0,0
2,2000
5,59000
5,142500
5,142500
0,0
5,59000
5,178820
0,0
0,0
5,178820
0,0
0,0
0,0
0,0
0,0
1,2500
5,117500
1,0
4,180900
0,0
4,180900
0,0
0,0
0,0
12,207500
1,17000
0,0
4,180900
1,110153
0,0
0,0
1,2500
1,110153
0,0
1,20000
5,117500
4,180900
0,0
1,0
1,40000
0,0
0,0
0,0
3,214000
1,135168
0,0
5,117500
0,0
0,0
1,37000
