farm_density,cumulated_max_capacity
4,180900
5,59000
4,180900
12,207500
0,0
2,22280
4,59499
2,22280
2,22280
6,58100
6,58100
8,69999
1,9600
3,15400
4,114980
0,0
0,0
2,22280
2,22280
2,22280
7,545000
1,19500
9,158500
9,158500
2,113900
9,158500
9,158500
9,158500
9,158500
1,19500
7,545000
8,410200
2,22280
0,0
0,0
1,4999
5,59000
5,59000
1,3500
12,207500
12,207500
6,126500
5,118125
6,126500
5,118125
19,354444
19,354444
19,354444
5,118125
3,59500
3,59500
4,97000
0,0
5,118125
5,142500
0,0
5,47000
0,0
5,118125
5,118125
5,118125
5,118125
19,354444
5,119466
4,36999
6,126500
5,57848
6,3620600
6,3620600
6,3620600
2,17999
5,57848
1,4999
8,329538
5,59000
1,12000
1,18500
12,207500
1,18500
4,57691
1,18500
12,207500
1,18500
0,0
6,38500
0,0
2,750000
2,17999
0,0
0,0
2,68000
0,0
10,90600
2,68000
3,18300
8,329538
11,4566800
2,13400
11,4566800
1,108500
1,19900
9,165800
9,165800
1,19900
11,4566800
11,4566800
11,4566800
3,32000
3,27000
1,19900
9,165800
6,38500
9,165800
4,36999
2,13400
2,13400
8,329538
6,45390
6,104000
6,45390
8,329538
8,211000
6,194874
8,329538
2,113290
6,194874
1,20000
6,194874
6,194874
6,194874
6,194874
6,194874
6,104000
6,194874
5,117500
3,144490
5,117500
5,117500
5,117500
0,0
9,179370
2,113900
2,113900
2,113900
4,96504
2,29000
4,97000
0,0
2,13400
9,179370
2,13400
6,189473
11,444721
6,189473
1,4999
6,189473
6,189473
6,189473
3,13100
6,189473
2,20000
1,4999
1,22200
2,20000
11,444721
4,106000
11,444721
5,253200
11,444721
6,189473
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
11,444721
13,328744
6,104000
11,444721
11,444721
11,444721
11,444721
7,104000
5,253200
1,22730
11,444721
3,145124
6,239240
0,0
3,145124
12,207500
5,85500
1,135168
5,85500
1,135168
1,135168
1,135168
0,0
