farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
4,180900
4,180900
4,180900
5,117500
5,117500
4,180900
0,0
3,67000
0,0
4,180900
5,42999
0,0
5,42999
0,0
6,89490
0,0
0,0
5,59000
0,0
0,0
0,0
0,0
5,59000
5,59000
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,59000
5,59000
0,0
1,4999
0,0
0,0
1,92000
0,0
0,0
0,0
2,30000
2,62
1,9000
0,0
5,67000
1,92000
0,0
1,4999
1,4999
1,92000
0,0
1,92000
0,0
0,0
1,92000
6,89490
1,9000
0,0
1,9000
1,92000
2,55450
5,117500
2,17000
0,0
3,214000
0,0
1,92000
0,0
1,92000
1,17000
0,0
1,92000
4,15200
0,0
1,9000
8,37248
0,0
1,92000
0,0
5,83164
1,4999
1,92000
0,0
5,42999
0,0
0,0
1,92000
1,40000
0,0
0,0
0,0
0,0
1,9000
0,0
8,37248
0,0
1,178000
0,0
0,0
1,4999
0,0
1,92000
0,0
0,0
5,42999
1,6000
0,0
8,37248
3,214000
0,0
0,0
2,1290
0,0
0,0
0,0
1,92000
1,92000
5,42999
0,0
2,62
0,0
1,9000
0,0
0,0
1,178000
0,0
0,0
0,0
1,4999
1,92000
0,0
0,0
0,0
1,9000
2,24000
0,0
0,0
0,0
0,0
1,178000
0,0
0,0
3,214000
0,0
4,180900
0,0
0,0
0,0
5,42999
0,0
0,0
0,0
5,42999
5,42999
0,0
0,0
0,0
1,15000
1,6000
0,0
2,3349
0,0
0,0
8,141500
0,0
0,0
1,15000
1,0
1,4999
2,39999
2,55450
3,214000
0,0
0,0
1,22730
6,189473
5,85500
1,0
2,700
1,9000
0,0
1,15000
0,0
0,0
0,0
1,178000
0,0
0,0
4,106000
1,4999
2,62
0,0
0,0
0,0
0,0
