farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
12,207500
2,22280
1,12000
2,22280
2,22280
6,58100
3,40999
3,13100
2,29000
1,9500
6,58100
3,15400
4,114980
0,0
4,114980
4,59499
2,22280
2,22280
0,0
0,0
8,410200
8,410200
7,545000
8,410200
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
1,19500
0,0
1,4999
2,22280
0,0
1,12000
0,0
0,0
0,0
2,13400
4,57691
2,13400
2,13400
0,0
9,179370
2,68000
0,0
2,68000
0,0
6,45390
0,0
6,45390
6,45390
6,45390
6,194874
8,211000
6,45390
6,104000
6,194874
6,194874
6,194874
6,194874
1,20000
6,194874
6,194874
6,104000
6,45390
0,0
6,38500
9,165800
0,0
0,0
12,207500
11,4566800
9,165800
8,329538
9,165800
9,165800
2,13400
2,13400
2,13400
2,113290
4,36999
1,108500
11,4566800
3,27000
11,4566800
11,4566800
11,4566800
11,4566800
11,4566800
3,32000
11,4566800
6,38500
9,165800
12,207500
11,444721
11,444721
11,444721
6,189473
11,444721
5,253200
5,59600
6,239240
3,145124
3,145124
0,0
6,189473
6,189473
6,189473
6,189473
6,189473
2,20000
2,20000
1,22200
6,189473
11,444721
4,106000
11,444721
11,444721
11,444721
6,189473
1,22730
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
11,444721
11,444721
13,328744
6,104000
11,444721
11,444721
5,57848
5,59000
1,135168
12,207500
9,179370
12,207500
4,97000
5,117500
4,97000
4,97000
4,96504
9,158500
0,0
4,97000
5,117500
5,117500
5,85500
1,135168
1,135168
1,135168
0,0
1,135168
5,57848
5,57848
5,57848
3,67000
2,17999
5,57848
5,57848
6,3620600
6,3620600
6,3620600
19,354444
1,10000
19,354444
19,354444
0,0
19,354444
0,0
4,97000
19,354444
5,47000
5,142500
5,47000
0,0
5,47000
19,354444
3,59500
5,118125
19,354444
5,118125
5,119466
19,354444
5,118125
5,118125
10,90600
4,36999
6,126500
5,57848
12,207500
1,4999
8,329538
