farm_density,cumulated_max_capacity
4,180900
4,180900
5,117500
5,117500
5,117500
5,117500
5,117500
5,117500
5,117500
5,117500
5,117500
5,117500
0,0
0,0
0,0
0,0
0,0
5,117500
1,500
0,0
1,500
5,117500
0,0
12,207500
5,117500
0,0
1,500
1,4999
3,62900
0,0
3,62900
4,180900
0,0
4,180900
0,0
3,62900
3,62900
0,0
0,0
2,33500
2,17999
0,0
0,0
5,117500
5,57848
0,0
0,0
0,0
0,0
0,0
12,207500
1,4999
0,0
1,200
2,87500
12,207500
1,500
1,1600
1,500
1,4999
5,117500
12,207500
0,0
2,87500
2,55450
2,17999
0,0
1,500
0,0
2,45000
0,0
4,106000
7,545000
7,545000
8,37248
7,545000
7,545000
0,0
1,500
7,545000
4,167499
1,31250
0,0
6,89490
3,62900
0,0
1,500
1,48500
2,113290
0,0
0,0
0,0
1,48500
4,106000
4,106000
0,0
1,178000
4,167499
0,0
2,45000
4,106000
7,545000
6,89490
1,31250
4,106000
0,0
0,0
0,0
2,17999
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8,329538
0,0
7,545000
6,104000
0,0
0,0
3,144490
0,0
12,207500
0,0
0,0
1,500
7,545000
0,0
0,0
0,0
12,207500
0,0
11,78600
7,545000
1,40000
12,207500
0,0
0,0
0,0
0,0
11,444721
0,0
2,17999
1,12000
0,0
0,0
0,0
0,0
0,0
0,0
1,500
0,0
1,27613
0,0
0,0
0,0
12,207500
12,207500
12,207500
1,9000
4,106000
2,17999
0,0
1,4999
0,0
1,80000
2,87500
0,0
0,0
0,0
0,0
13,328744
0,0
0,0
0,0
1,19900
1,92000
0,0
0,0
0,0
1,500
3,144490
0,0
0,0
3,64000
0,0
0,0
0,0
0,0
0,0
0,0
13,328744
0,0
0,0
2,17999
2,67939
8,37248
0,0
