farm_density,cumulated_max_capacity
4,180900
12,207500
4,180900
12,207500
0,0
12,207500
12,207500
12,207500
12,207500
0,0
9,179370
12,207500
5,117500
5,117500
5,117500
5,117500
3,13100
2,113900
9,3133190
2,113900
9,158500
4,96504
4,97000
0,0
0,0
0,0
5,85500
1,135168
1,135168
1,135168
1,135168
0,0
2,22280
12,207500
2,22280
2,22280
0,0
2,22280
2,22280
8,410200
7,545000
2,22280
2,22280
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
0,0
4,59499
6,58100
4,114980
4,114980
4,114980
0,0
3,15400
12,207500
4,167499
2,750000
6,194874
6,45390
6,194874
6,104000
6,45390
6,194874
8,211000
8,329538
6,194874
2,113290
6,194874
6,194874
6,194874
6,194874
6,194874
1,20000
6,194874
6,194874
6,104000
2,13400
2,68000
2,13400
2,13400
2,13400
0,0
11,4566800
2,13400
11,4566800
0,0
0,0
6,38500
10,90600
11,4566800
9,165800
11,4566800
11,4566800
9,165800
2,13400
2,13400
1,108500
11,4566800
11,4566800
9,165800
9,165800
3,27000
9,165800
4,36999
9,165800
6,38500
9,165800
11,4566800
3,32000
11,4566800
2,68000
0,0
12,207500
4,57691
0,0
11,444721
0,0
0,0
0,0
4,59499
0,0
0,0
0,0
5,57848
6,3620600
2,17999
6,3620600
6,3620600
6,126500
5,118125
4,36999
6,126500
19,354444
5,118125
19,354444
19,354444
3,59500
19,354444
19,354444
4,97000
3,59500
0,0
5,119466
5,142500
0,0
5,47000
5,118125
19,354444
5,118125
19,354444
5,119466
19,354444
4,59499
2,29000
1,4999
8,329538
1,4999
0,0
11,444721
11,444721
11,444721
3,145124
3,145124
6,239240
0,0
3,145124
11,444721
11,444721
13,328744
11,444721
11,444721
11,444721
11,444721
11,444721
1,4999
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
6,104000
5,253200
5,253200
1,22730
6,189473
11,444721
6,189473
11,444721
2,20000
6,189473
11,444721
4,106000
2,20000
2,20000
1,22200
