farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
4,180900
12,207500
2,13400
2,13400
2,13400
2,750000
0,0
6,38500
0,0
2,13400
6,104000
6,104000
12,207500
6,104000
6,104000
6,194874
6,104000
6,45390
8,211000
6,104000
6,194874
8,329538
6,194874
6,194874
6,194874
6,194874
1,20000
2,113290
6,194874
6,45390
6,104000
0,0
2,750000
0,0
2,13400
0,0
2,13400
0,0
2,68000
4,57691
0,0
2,750000
4,36999
2,13400
0,0
0,0
11,4566800
9,165800
1,108500
3,27000
11,4566800
3,27000
9,165800
6,38500
3,27000
11,4566800
9,165800
3,32000
11,4566800
2,13400
2,13400
12,207500
1,135168
12,207500
1,12000
1,22730
5,253200
6,189473
5,253200
5,253200
6,239240
5,253200
5,253200
6,189473
11,444721
11,444721
11,444721
6,104000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
6,104000
0,0
6,239240
3,145124
0,0
6,189473
6,189473
1,4999
6,189473
0,0
11,444721
2,20000
4,106000
2,20000
1,22200
11,444721
11,444721
12,207500
12,207500
5,59000
2,113900
5,59000
5,117500
5,117500
9,179370
1,42500
0,0
0,0
10,90600
0,0
4,97000
4,96504
2,29000
12,207500
12,207500
5,59000
4,43657
4,36999
6,126500
5,57848
12,207500
19,354444
2,17999
2,17999
6,3620600
6,3620600
6,3620600
5,118125
19,354444
5,118125
5,118125
5,118125
5,118125
19,354444
5,119466
19,354444
0,0
5,142500
0,0
0,0
5,47000
3,59500
4,97000
19,354444
3,59500
1,135168
5,85500
1,135168
1,135168
1,135168
0,0
4,180900
4,180900
6,58100
4,180900
6,58100
6,58100
3,15400
0,0
0,0
4,114980
4,180900
0,0
0,0
0,0
0,0
0,0
1,4999
0,0
0,0
0,0
9,158500
0,0
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
7,545000
0,0
8,410200
5,118125
2,22280
0,0
3,13100
4,59499
1,4999
8,329538
