farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
5,117500
5,117500
3,15400
3,15400
6,58100
3,15400
4,114980
4,114980
0,0
4,167499
4,180900
5,117500
12,207500
7,545000
1,135168
0,0
5,85500
0,0
1,135168
1,135168
1,135168
7,545000
4,59499
4,59499
11,444721
11,444721
11,444721
11,444721
6,189473
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
11,444721
13,328744
6,104000
6,189473
3,145124
3,145124
6,239240
0,0
3,145124
5,253200
11,444721
11,444721
11,444721
11,444721
4,106000
11,444721
11,444721
6,189473
6,239240
6,189473
6,189473
2,20000
1,22200
1,22730
5,253200
7,545000
0,0
8,410200
7,545000
7,545000
1,19500
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
0,0
2,22280
0,0
2,22280
0,0
1,4999
4,167499
4,167499
4,167499
5,117500
5,117500
9,179370
4,97000
5,117500
4,97000
3,13100
4,97000
4,97000
4,96504
2,29000
4,97000
0,0
8,329538
4,167499
1,4999
8,329538
0,0
1,12000
19,354444
10,90600
5,118125
19,354444
4,97000
19,354444
3,59500
3,59500
5,142500
0,0
0,0
5,47000
5,118125
19,354444
5,118125
5,118125
5,118125
5,118125
19,354444
5,119466
5,57848
1,10000
6,3620600
5,57848
0,0
5,118125
6,3620600
6,3620600
2,17999
5,57848
6,126500
4,36999
4,167499
12,207500
1,12000
4,167499
2,750000
4,167499
6,45390
6,104000
8,211000
6,194874
6,194874
6,194874
6,194874
2,113290
6,194874
6,104000
6,194874
6,194874
1,20000
6,194874
6,194874
6,194874
6,45390
6,104000
2,13400
2,13400
2,750000
2,750000
9,165800
2,13400
2,750000
4,36999
2,13400
1,108500
2,13400
2,13400
1,108500
1,108500
9,165800
3,27000
9,165800
9,165800
9,165800
6,38500
11,4566800
11,4566800
11,4566800
3,32000
2,750000
2,13400
6,38500
2,13400
0,0
6,38500
0,0
2,68000
0,0
2,68000
4,57691
12,207500
