farm_density,cumulated_max_capacity
4,180900
4,167499
4,167499
4,167499
5,117500
5,253200
5,253200
7,104000
6,189473
7,104000
1,22730
0,0
3,145124
6,239240
0,0
3,145124
5,253200
7,104000
6,189473
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,45390
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
6,104000
2,20000
6,189473
6,189473
6,189473
6,189473
6,189473
11,444721
4,106000
2,20000
1,22200
4,180900
5,117500
4,167499
2,22280
0,0
5,47000
8,211000
0,0
0,0
0,0
0,0
6,126500
2,17999
0,0
6,3620600
6,3620600
4,36999
6,126500
0,0
0,0
0,0
5,142500
5,47000
0,0
0,0
3,59500
0,0
19,354444
3,59500
4,97000
5,118125
19,354444
5,118125
5,119466
5,118125
5,118125
1,22200
1,4999
8,329538
10,90600
4,59499
0,0
2,22280
0,0
7,545000
0,0
1,4999
0,0
2,22280
0,0
0,0
1,4999
7,545000
9,3133190
9,3133190
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
1,135168
0,0
5,85500
1,135168
1,135168
1,135168
0,0
1,135168
5,118125
3,15400
3,13100
1,9500
6,58100
1,9500
4,114980
3,15400
0,0
4,114980
2,750000
4,167499
2,750000
2,13400
9,179370
2,13400
5,117500
5,117500
2,113900
5,117500
2,113900
4,97000
2,29000
4,96504
4,97000
0,0
4,167499
4,57691
11,4566800
5,59000
6,45390
9,165800
6,45390
4,167499
4,167499
8,211000
6,194874
6,194874
6,104000
6,194874
6,194874
6,194874
2,113290
6,194874
6,194874
6,194874
1,20000
6,194874
6,104000
6,45390
9,165800
9,165800
11,4566800
9,165800
9,165800
1,108500
3,27000
11,4566800
9,165800
11,4566800
6,38500
11,4566800
11,4566800
2,13400
3,32000
11,4566800
4,36999
11,4566800
2,13400
8,410200
2,13400
2,13400
5,59000
5,59000
12,207500
2,68000
2,68000
0,0
0,0
12,207500
5,59000
12,207500
0,0
5,57848
0,0
6,38500
