farm_density,cumulated_max_capacity
5,117500
5,117500
0,0
0,0
0,0
4,106000
0,0
0,0
1,19500
0,0
1,19500
1,19500
0,0
0,0
1,19500
0,0
0,0
0,0
0,0
0,0
8,410200
0,0
0,0
0,0
8,410200
0,0
0,0
0,0
0,0
0,0
5,42999
5,42999
2,87500
2,17000
2,17000
1,9000
0,0
0,0
0,0
0,0
3,64000
5,178820
0,0
2,49150
0,0
0,0
1,4999
0,0
1,9000
0,0
0,0
5,178820
4,180900
0,0
0,0
0,0
4,180900
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,239240
4,144550
8,410200
0,0
0,0
2,87500
0,0
1,19500
0,0
0,0
0,0
0,0
0,0
1,19500
1,100
6,239240
4,144550
1,29999
0,0
8,141500
2,87500
0,0
1,9000
1,8500
0,0
0,0
1,0
1,0
1,30000
0,0
1,0
0,0
1,0
0,0
3,105700
0,0
0,0
0,0
0,0
7,343999
0,0
0,0
1,19500
0,0
0,0
4,144550
0,0
2,55450
0,0
7,343999
0,0
4,180900
0,0
0,0
4,144550
4,144550
0,0
0,0
7,343999
4,144550
1,9000
0,0
4,144550
0,0
0,0
0,0
0,0
0,0
0,0
4,85500
4,180900
1,0
0,0
0,0
0,0
1,200
0,0
0,0
0,0
0,0
0,0
0,0
4,180900
0,0
0,0
0,0
4,180900
5,178820
5,57848
5,178820
1,8500
1,4999
0,0
0,0
1,92000
0,0
1,0
4,180900
2,750000
1,20000
0,0
4,180900
1,8500
5,59000
5,178820
1,3500
0,0
0,0
5,42999
0,0
5,57848
4,180900
4,180900
2,17999
0,0
1,4999
5,59000
0,0
3,64000
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
10,609500
0,0
0,0
1,18000
2,17000
