farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
12,207500
5,117500
5,117500
7,545000
7,545000
5,117500
7,545000
2,55450
0,0
7,545000
8,329538
12,207500
0,0
0,0
5,142500
1,4999
0,0
4,85000
5,59000
4,85000
4,144550
0,0
0,0
2,1290
2,2000
0,0
4,85000
0,0
4,85000
0,0
0,0
4,85000
0,0
0,0
0,0
6,126500
5,117500
5,117500
0,0
1,500
0,0
0,0
6,126500
1,0
0,0
1,4999
2,2000
0,0
0,0
0,0
0,0
1,0
2,55450
0,0
0,0
0,0
1,1900
3,50000
1,15000
1,12000
1,500
0,0
5,142500
1,19500
5,142500
0,0
1,500
0,0
0,0
1,500
0,0
4,85000
0,0
0,0
0,0
0,0
0,0
1,17000
0,0
3,50000
1,500
0,0
0,0
0,0
1,15000
5,118125
0,0
0,0
4,85000
0,0
0,0
3,50000
0,0
19,354444
0,0
2,9000
1,80000
1,30000
0,0
4,85000
0,0
0,0
0,0
0,0
5,142500
1,22200
4,106000
4,85000
0,0
0,0
5,142500
1,500
1,0
1,19500
4,85000
4,85000
0,0
3,52500
1,30000
0,0
3,50000
1,15000
1,500
2,22280
0,0
3,50000
1,31250
0,0
1,30000
1,0
5,142500
5,142500
0,0
0,0
0,0
5,83164
5,142500
1,19900
1,80000
2,2000
3,145124
1,4999
0,0
0,0
0,0
0,0
0,0
0,0
5,142500
0,0
1,14999
0,0
5,142500
4,154000
5,142500
5,142500
0,0
2,2000
4,59499
0,0
0,0
2,64000
0,0
2,62
2,22280
0,0
4,59499
6,239240
0,0
1,500
0,0
0,0
0,0
4,106000
1,500
1,500
3,145124
0,0
0,0
2,13100
3,145124
1,135168
1,4000
5,142500
4,59499
0,0
0,0
0,0
6,239240
0,0
6,239240
5,59600
1,30000
0,0
6,3620600
0,0
0,0
