farm_density,cumulated_max_capacity
4,180900
5,59000
0,0
5,117500
5,59000
2,750000
0,0
2,750000
2,750000
4,57691
2,750000
2,750000
6,104000
2,750000
6,45390
6,45390
6,45390
6,104000
6,194874
6,45390
6,194874
6,194874
6,194874
6,45390
2,113290
8,211000
6,104000
6,194874
6,194874
2,55450
1,20000
6,194874
0,0
2,13400
0,0
6,38500
2,13400
0,0
12,207500
11,4566800
2,13400
11,4566800
4,36999
9,165800
9,165800
9,165800
6,38500
9,165800
3,27000
9,165800
2,13400
11,4566800
3,32000
11,4566800
3,27000
1,108500
2,13400
2,13400
12,207500
12,207500
12,207500
2,68000
0,0
2,68000
12,207500
5,57848
5,57848
9,165800
0,0
1,4999
4,59499
1,4999
1,4999
1,3500
1,4999
8,329538
2,17999
1,4999
2,17999
4,36999
6,126500
4,36999
2,17999
6,3620600
6,3620600
6,3620600
19,354444
10,90600
3,59500
19,354444
5,118125
19,354444
5,118125
5,118125
5,118125
4,97000
5,118125
5,118125
5,118125
19,354444
5,119466
5,118125
5,118125
5,118125
5,142500
0,0
5,47000
0,0
3,13100
4,59499
0,0
2,13400
0,0
5,117500
9,179370
0,0
0,0
4,96504
0,0
4,97000
4,96504
2,29000
5,117500
5,117500
2,22280
4,180900
2,22280
3,15400
0,0
2,22280
0,0
1,4999
2,22280
9,158500
9,158500
9,158500
9,158500
9,158500
9,3133190
1,19500
9,158500
9,158500
2,22280
8,410200
7,545000
8,410200
6,189473
6,58100
6,58100
6,836517
3,15400
4,114980
4,114980
0,0
6,189473
0,0
6,189473
6,189473
6,189473
6,189473
6,189473
5,59600
6,189473
6,189473
6,239240
1,4999
11,444721
11,444721
11,444721
4,106000
2,20000
1,22200
1,22730
5,59600
6,239240
3,145124
3,145124
0,0
6,189473
11,444721
5,253200
11,444721
13,328744
11,444721
13,328744
6,104000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
1,135168
1,135168
5,85500
1,135168
1,135168
0,0
