farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
5,117500
5,117500
0,0
5,117500
5,117500
5,59000
5,59000
12,207500
4,96504
4,97000
4,96504
4,96504
2,29000
4,97000
0,0
9,179370
5,117500
0,0
0,0
0,0
4,59499
3,13100
6,58100
6,58100
1,9500
4,114980
3,15400
0,0
4,114980
0,0
0,0
9,158500
0,0
9,158500
9,158500
1,19500
9,158500
1,19500
9,158500
9,158500
9,158500
7,545000
2,22280
8,410200
7,545000
1,4999
0,0
0,0
1,4999
4,180900
9,165800
9,165800
2,13400
11,4566800
9,165800
11,4566800
6,189473
6,189473
2,13400
6,189473
1,22730
6,189473
6,189473
6,189473
6,189473
6,189473
3,145124
6,189473
6,189473
0,0
2,20000
1,22200
2,20000
4,106000
11,444721
11,444721
11,444721
3,145124
11,444721
11,444721
1,4999
13,328744
11,444721
6,104000
13,328744
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
3,145124
6,239240
3,145124
0,0
5,253200
6,189473
5,59000
11,4566800
1,4999
8,329538
5,117500
4,180900
2,17999
6,3620600
6,3620600
6,3620600
2,17999
5,57848
0,0
6,126500
6,126500
4,36999
19,354444
5,118125
3,59500
19,354444
3,59500
4,97000
19,354444
5,118125
5,118125
5,118125
19,354444
5,118125
5,118125
5,119466
3,59500
19,354444
5,142500
0,0
5,47000
0,0
11,4566800
9,165800
4,57691
12,207500
9,165800
9,165800
9,165800
9,165800
2,13400
9,165800
2,13400
2,13400
4,36999
0,0
9,165800
1,108500
6,38500
9,165800
11,4566800
9,165800
11,4566800
11,4566800
11,4566800
3,32000
1,108500
3,27000
2,68000
6,45390
2,68000
0,0
6,45390
6,45390
8,211000
6,45390
8,329538
6,45390
6,194874
6,104000
6,194874
8,329538
6,194874
2,113290
6,194874
6,194874
1,20000
6,194874
6,45390
6,104000
9,165800
3,18300
0,0
0,0
6,38500
0,0
9,165800
10,90600
2,13400
1,135168
1,135168
1,135168
5,85500
0,0
1,135168
1,135168
