farm_density,cumulated_max_capacity
4,180900
5,117500
4,180900
1,12000
1,12000
1,12000
12,207500
12,207500
6,194874
12,207500
6,45390
6,194874
6,104000
6,45390
6,194874
6,194874
8,211000
6,104000
6,104000
6,194874
6,194874
6,194874
6,194874
6,45390
1,20000
6,194874
2,113290
6,194874
0,0
0,0
0,0
2,13400
2,13400
0,0
2,13400
0,0
6,38500
0,0
9,165800
0,0
11,4566800
2,13400
9,165800
11,4566800
4,36999
11,4566800
1,108500
11,4566800
1,108500
6,38500
11,4566800
9,165800
11,4566800
11,4566800
11,4566800
3,32000
3,27000
9,165800
2,13400
2,13400
0,0
2,68000
12,207500
4,57691
1,12000
1,12000
1,12000
3,144490
6,104000
5,253200
11,444721
5,253200
0,0
11,444721
0,0
1,22730
0,0
6,239240
3,145124
0,0
6,189473
11,444721
11,444721
6,189473
6,189473
6,189473
2,20000
11,444721
11,444721
4,106000
1,22200
2,20000
1,4999
5,253200
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
6,104000
13,328744
1,12000
2,113900
10,90600
2,113900
2,113900
4,96504
0,0
4,97000
9,179370
4,167499
5,117500
5,117500
12,207500
1,12000
8,329538
1,4999
12,207500
12,207500
6,126500
12,207500
6,126500
4,36999
12,207500
12,207500
5,142500
0,0
5,47000
5,142500
5,47000
0,0
5,118125
19,354444
19,354444
4,97000
3,59500
19,354444
19,354444
5,118125
5,118125
5,118125
5,118125
5,119466
19,354444
5,118125
5,57848
5,57848
2,17999
6,3620600
6,3620600
6,3620600
8,69999
0,0
2,2450
6,58100
6,58100
6,58100
3,15400
0,0
4,114980
0,0
2,2450
0,0
2,29000
2,2450
3,13100
4,59499
11,78600
2,22280
1,4999
0,0
0,0
1,4999
7,545000
9,158500
1,19500
9,158500
8,410200
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
2,22280
0,0
5,85500
1,135168
1,135168
0,0
1,135168
0,0
