farm_density,cumulated_max_capacity
4,180900
12,207500
12,207500
12,207500
12,207500
3,144490
3,144490
2,17999
1,18500
2,17999
6,3620600
1,12000
5,57848
2,17999
6,3620600
6,3620600
6,3620600
2,29000
5,142500
6,126500
6,126500
4,36999
5,118125
5,142500
5,142500
0,0
3,59500
3,59500
19,354444
19,354444
4,97000
3,59500
5,118125
5,118125
5,118125
5,118125
5,119466
19,354444
5,142500
0,0
0,0
5,47000
8,329538
1,4999
1,40000
5,59000
2,750000
5,117500
11,444721
2,750000
11,4566800
2,13400
11,4566800
4,57691
1,22500
11,4566800
6,45390
6,104000
6,45390
6,104000
6,104000
10,90600
6,45390
9,165800
6,194874
8,211000
6,194874
6,194874
6,194874
6,194874
6,194874
1,20000
6,194874
6,194874
6,194874
6,104000
6,194874
2,113290
3,144490
9,165800
12,207500
3,144490
0,0
0,0
2,13400
0,0
6,38500
0,0
2,68000
1,19900
9,165800
9,165800
2,13400
2,13400
11,4566800
1,108500
1,19900
11,4566800
11,4566800
11,4566800
3,32000
11,4566800
9,165800
2,113290
4,36999
9,165800
3,27000
6,38500
2,68000
0,0
11,444721
0,0
1,4999
0,0
2,22280
0,0
7,545000
0,0
8,410200
0,0
2,22280
9,158500
9,158500
9,3133190
9,158500
9,3133190
9,158500
9,3133190
1,19500
9,158500
0,0
5,253200
5,253200
0,0
5,253200
6,189473
6,189473
6,189473
6,189473
6,189473
2,20000
11,444721
1,22200
2,20000
11,444721
4,106000
6,189473
6,189473
11,444721
11,444721
11,444721
0,0
1,22730
11,444721
3,13100
3,145124
6,239240
0,0
0,0
3,145124
11,444721
11,444721
11,444721
11,444721
13,328744
11,444721
13,328744
6,104000
11,444721
11,444721
11,444721
11,444721
9,179370
5,117500
5,117500
4,167499
5,117500
0,0
4,97000
4,96504
4,97000
0,0
1,40000
4,180900
1,135168
1,40000
5,85500
1,135168
0,0
1,135168
1,9500
12,207500
1,9500
4,59499
1,9500
6,58100
6,836517
3,15400
0,0
4,114980
