farm_density,cumulated_max_capacity
4,180900
4,167499
4,167499
5,59000
5,59000
11,444721
11,444721
1,4999
11,444721
6,189473
11,444721
1,4999
11,444721
11,444721
1,17000
11,444721
1,17000
6,104000
11,444721
11,444721
13,328744
6,104000
11,444721
11,444721
11,444721
1,4999
3,13100
1,22730
3,145124
11,444721
6,239240
3,145124
3,145124
0,0
6,239240
11,444721
1,22200
2,20000
11,444721
11,444721
4,106000
6,189473
11,444721
11,444721
6,189473
5,253200
6,189473
6,189473
8,410200
1,4999
1,4999
0,0
1,4999
0,0
2,22280
0,0
0,0
7,545000
8,410200
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
1,19500
1,19500
9,158500
5,59000
5,117500
12,207500
5,57848
2,17999
6,126500
6,126500
4,36999
5,118125
2,17999
2,17999
6,3620600
6,3620600
6,3620600
5,118125
19,354444
3,59500
19,354444
19,354444
19,354444
1,42500
19,354444
5,119466
5,118125
19,354444
5,118125
4,97000
19,354444
19,354444
3,59500
5,142500
5,47000
0,0
5,47000
12,207500
12,207500
5,57848
3,144490
8,329538
1,4999
4,59499
5,59000
4,180900
5,59000
5,117500
8,211000
6,58100
10,90600
4,114980
6,58100
5,126300
4,114980
3,15400
0,0
4,59499
2,29000
4,167499
5,117500
6,104000
5,117500
0,0
0,0
9,179370
2,13400
2,113900
4,96504
0,0
4,97000
1,12000
1,135168
1,135168
5,85500
1,135168
1,135168
1,135168
0,0
12,207500
1,12000
1,12000
6,194874
2,750000
0,0
0,0
2,68000
2,13400
2,13400
0,0
2,13400
2,13400
2,13400
6,38500
9,165800
6,38500
0,0
9,165800
2,13400
4,36999
2,13400
2,13400
2,13400
9,165800
1,108500
9,165800
9,165800
11,4566800
9,165800
11,4566800
3,32000
9,165800
6,38500
9,165800
3,27000
6,45390
6,194874
8,211000
6,45390
6,194874
6,194874
6,194874
6,194874
6,194874
6,194874
6,194874
2,113290
1,20000
6,194874
6,194874
6,104000
6,45390
6,104000
12,207500
4,57691
