farm_density,cumulated_max_capacity
4,180900
4,180900
1,4999
4,180900
4,180900
5,178820
5,140500
5,178820
5,140500
2,17999
1,12000
12,207500
2,17999
6,3620600
6,3620600
6,3620600
6,126500
5,118125
4,36999
6,126500
5,118125
5,118125
5,118125
3,59500
3,59500
0,0
3,59500
5,47000
5,47000
5,142500
5,47000
0,0
4,97000
19,354444
5,118125
5,118125
5,119466
5,118125
19,354444
5,118125
8,329538
1,4999
12,207500
1,135168
12,207500
0,0
5,85500
1,135168
1,135168
1,135168
1,135168
0,0
12,207500
4,180900
5,59000
12,207500
4,97000
5,117500
4,97000
4,96504
0,0
4,97000
5,117500
5,117500
5,117500
2,13400
9,179370
2,13400
2,13400
2,13400
6,194874
5,59000
9,165800
6,194874
6,194874
6,194874
6,194874
6,194874
6,194874
6,104000
6,194874
8,211000
6,194874
6,194874
6,194874
6,194874
2,113290
6,194874
1,20000
6,194874
6,104000
6,45390
9,165800
9,165800
9,165800
9,165800
9,165800
6,38500
2,13400
11,4566800
4,36999
9,165800
2,13400
2,13400
6,38500
0,0
1,108500
9,165800
9,165800
9,165800
9,165800
1,19900
3,32000
11,4566800
11,4566800
1,22500
3,27000
5,57848
9,165800
6,38500
9,179370
0,0
0,0
2,68000
0,0
8,410200
12,207500
4,57691
2,22280
4,180900
2,22280
0,0
8,69999
0,0
6,58100
8,69999
5,126300
3,15400
4,114980
0,0
0,0
4,59499
2,29000
3,13100
2,22280
2,22280
0,0
0,0
2,22280
1,4999
9,158500
7,545000
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
1,4999
1,4999
5,253200
0,0
0,0
6,189473
11,444721
5,59600
11,444721
11,444721
11,444721
11,444721
1,4999
11,444721
1,4999
11,444721
11,444721
1,4999
11,444721
13,328744
6,104000
13,328744
10,90600
6,239240
3,145124
6,239240
0,0
3,145124
1,22730
10,90600
6,189473
6,189473
1,4999
0,0
4,106000
11,444721
6,189473
2,20000
2,20000
1,22200
